Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,2.084915321,0.848459313,0.138364243,0.159511699,0.494494628,"[[7, 4121], [10, 777]]",0.331944516,0.493,"              precision    recall  f1-score   support

           0       0.41      0.00      0.00      4128
           1       0.16      0.99      0.27       787

    accuracy                           0.16      4915
   macro avg       0.29      0.49      0.14      4915
weighted avg       0.37      0.16      0.05      4915
",RESIDUALNN
2,1.555992256,0.957675011,0.139276891,0.160732452,0.498306572,"[[7, 4121], [4, 783]]",0.333752773,0.497,"              precision    recall  f1-score   support

           0       0.64      0.00      0.00      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.16      4915
   macro avg       0.40      0.50      0.14      4915
weighted avg       0.56      0.16      0.05      4915
",RESIDUALNN
3,1.367772125,1.042439511,0.140415433,0.161953204,0.501090116,"[[9, 4119], [0, 787]]",0.333333333,0.5,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
4,1.071194002,0.935107975,0.142800366,0.163784334,0.502180233,"[[18, 4110], [0, 787]]",0.339965551,0.503,"              precision    recall  f1-score   support

           0       1.00      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
5,0.97317682,1.007076277,0.142006357,0.163173957,0.50181686,"[[15, 4113], [0, 787]]",0.339965551,0.503,"              precision    recall  f1-score   support

           0       1.00      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
6,0.892420963,0.914455175,0.142800366,0.163784334,0.502180233,"[[18, 4110], [0, 787]]",0.339965551,0.503,"              precision    recall  f1-score   support

           0       1.00      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
7,0.897526246,0.973467172,0.142535804,0.163580875,0.502059109,"[[17, 4111], [0, 787]]",0.339965551,0.503,"              precision    recall  f1-score   support

           0       1.00      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
8,0.736670602,1.008130009,0.14121138,0.162563581,0.501453488,"[[12, 4116], [0, 787]]",0.337762435,0.502,"              precision    recall  f1-score   support

           0       1.00      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
9,0.707662935,0.977571325,0.142006357,0.163173957,0.50181686,"[[15, 4113], [0, 787]]",0.339965551,0.503,"              precision    recall  f1-score   support

           0       1.00      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
10,0.669897738,0.940549589,0.142647719,0.163580875,0.501544909,"[[18, 4110], [1, 786]]",0.339508531,0.502,"              precision    recall  f1-score   support

           0       0.95      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.55      0.50      0.14      4915
weighted avg       0.82      0.16      0.05      4915
",RESIDUALNN
11,0.644991066,0.928026732,0.142912094,0.163784334,0.501666033,"[[19, 4109], [1, 786]]",0.337309476,0.501,"              precision    recall  f1-score   support

           0       0.95      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.56      0.50      0.14      4915
weighted avg       0.82      0.16      0.05      4915
",RESIDUALNN
12,0.662202447,0.84798705,0.152619387,0.171312309,0.506147622,"[[56, 4072], [1, 786]]",0.352546388,0.508,"              precision    recall  f1-score   support

           0       0.98      0.01      0.03      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.17      4915
   macro avg       0.57      0.51      0.15      4915
weighted avg       0.85      0.17      0.07      4915
",RESIDUALNN
13,0.555618028,0.87673745,0.149225153,0.168667345,0.504573009,"[[43, 4085], [1, 786]]",0.34822993,0.506,"              precision    recall  f1-score   support

           0       0.98      0.01      0.02      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.17      4915
   macro avg       0.57      0.50      0.15      4915
weighted avg       0.85      0.17      0.06      4915
",RESIDUALNN
14,0.528575304,0.816270402,0.168314659,0.183723296,0.513536188,"[[117, 4011], [1, 786]]",0.377848288,0.52,"              precision    recall  f1-score   support

           0       0.99      0.03      0.06      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.18      4915
   macro avg       0.58      0.51      0.17      4915
weighted avg       0.86      0.18      0.09      4915
",RESIDUALNN
15,0.539919141,0.703716634,0.432119302,0.440895219,0.662523363,"[[1389, 2739], [9, 778]]",0.635613857,0.672,"              precision    recall  f1-score   support

           0       0.99      0.34      0.50      4128
           1       0.22      0.99      0.36       787

    accuracy                           0.44      4915
   macro avg       0.61      0.66      0.43      4915
weighted avg       0.87      0.44      0.48      4915
",RESIDUALNN
16,0.595337659,0.656392024,0.569566084,0.605900305,0.759212352,"[[2203, 1925], [12, 775]]",0.762422827,0.773,"              precision    recall  f1-score   support

           0       0.99      0.53      0.69      4128
           1       0.29      0.98      0.44       787

    accuracy                           0.61      4915
   macro avg       0.64      0.76      0.57      4915
weighted avg       0.88      0.61      0.65      4915
",RESIDUALNN
17,0.531800467,0.574809942,0.71439778,0.778636826,0.848163255,"[[3079, 1049], [39, 748]]",0.853894125,0.855,"              precision    recall  f1-score   support

           0       0.99      0.75      0.85      4128
           1       0.42      0.95      0.58       787

    accuracy                           0.78      4915
   macro avg       0.70      0.85      0.71      4915
weighted avg       0.90      0.78      0.81      4915
",RESIDUALNN
18,0.487553865,0.544562749,0.766655724,0.833367243,0.873546819,"[[3362, 766], [53, 734]]",0.874620728,0.875,"              precision    recall  f1-score   support

           0       0.98      0.81      0.89      4128
           1       0.49      0.93      0.64       787

    accuracy                           0.83      4915
   macro avg       0.74      0.87      0.77      4915
weighted avg       0.91      0.83      0.85      4915
",RESIDUALNN
19,0.46736349,0.507371221,0.827958177,0.889725331,0.896814176,"[[3659, 469], [73, 714]]",0.895973369,0.896,"              precision    recall  f1-score   support

           0       0.98      0.89      0.93      4128
           1       0.60      0.91      0.72       787

    accuracy                           0.89      4915
   macro avg       0.79      0.90      0.83      4915
weighted avg       0.92      0.89      0.90      4915
",RESIDUALNN
