Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,1.9044791714196858,1.0232990631809482,0.24601778297298227,0.24638860630722278,0.4860531911488037,"[[551, 3577], [127, 660]]",0.41947926491704485,0.491,"              precision    recall  f1-score   support

           0       0.81      0.13      0.23      4128
           1       0.16      0.84      0.26       787

    accuracy                           0.25      4915
   macro avg       0.48      0.49      0.25      4915
weighted avg       0.71      0.25      0.23      4915
",TRANSFORMERNN
2,1.364526960572815,1.1313817284323953,0.2115600606801473,0.21688708036622584,0.5070552054706815,"[[331, 3797], [52, 735]]",0.4032036613272311,0.511,"              precision    recall  f1-score   support

           0       0.86      0.08      0.15      4128
           1       0.16      0.93      0.28       787

    accuracy                           0.22      4915
   macro avg       0.51      0.51      0.21      4915
weighted avg       0.75      0.22      0.17      4915
",TRANSFORMERNN
3,1.151695640324877,1.082914809901993,0.2195956990866416,0.22421159715157682,0.5139866705081607,"[[362, 3766], [47, 740]]",0.409917290886392,0.516,"              precision    recall  f1-score   support

           0       0.89      0.09      0.16      4128
           1       0.16      0.94      0.28       787

    accuracy                           0.22      4915
   macro avg       0.52      0.51      0.22      4915
weighted avg       0.77      0.22      0.18      4915
",TRANSFORMERNN
4,1.0555481353364995,1.0553118718134893,0.2176071292088703,0.22258392675483216,0.5145602782128188,"[[351, 3777], [44, 743]]",0.40375414059624587,0.514,"              precision    recall  f1-score   support

           0       0.89      0.09      0.16      4128
           1       0.16      0.94      0.28       787

    accuracy                           0.22      4915
   macro avg       0.53      0.51      0.22      4915
weighted avg       0.77      0.22      0.18      4915
",TRANSFORMERNN
5,0.9689945572607391,1.0129844321833028,0.23042378234516994,0.23397761953204477,0.5208290239650128,"[[408, 3720], [45, 742]]",0.4250167350392381,0.525,"              precision    recall  f1-score   support

           0       0.90      0.10      0.18      4128
           1       0.17      0.94      0.28       787

    accuracy                           0.23      4915
   macro avg       0.53      0.52      0.23      4915
weighted avg       0.78      0.23      0.19      4915
",TRANSFORMERNN
6,0.972501688038917,1.054295769759587,0.2198061888041989,0.22502543234994912,0.521669966411552,"[[352, 3776], [33, 754]]",0.41660756683420186,0.527,"              precision    recall  f1-score   support

           0       0.91      0.09      0.16      4128
           1       0.17      0.96      0.28       787

    accuracy                           0.23      4915
   macro avg       0.54      0.52      0.22      4915
weighted avg       0.79      0.23      0.18      4915
",TRANSFORMERNN
7,0.9377419464081088,1.0122813288267556,0.24410926903389318,0.24679552390640896,0.5341160377451415,"[[460, 3668], [34, 753]]",0.4367392322097378,0.538,"              precision    recall  f1-score   support

           0       0.93      0.11      0.20      4128
           1       0.17      0.96      0.29       787

    accuracy                           0.25      4915
   macro avg       0.55      0.53      0.24      4915
weighted avg       0.81      0.25      0.21      4915
",TRANSFORMERNN
8,0.8521116283726983,0.9680629891234559,0.286791005119221,0.28708036622583927,0.5591269958531564,"[[656, 3472], [32, 755]]",0.4816485720311869,0.565,"              precision    recall  f1-score   support

           0       0.95      0.16      0.27      4128
           1       0.18      0.96      0.30       787

    accuracy                           0.29      4915
   macro avg       0.57      0.56      0.29      4915
weighted avg       0.83      0.29      0.28      4915
",TRANSFORMERNN
9,0.8397745922830915,0.9822093743782538,0.30578337368653397,0.30579857578840286,0.5743840065797898,"[[740, 3388], [24, 763]]",0.5011700583548091,0.579,"              precision    recall  f1-score   support

           0       0.97      0.18      0.30      4128
           1       0.18      0.97      0.31       787

    accuracy                           0.31      4915
   macro avg       0.58      0.57      0.31      4915
weighted avg       0.84      0.31      0.30      4915
",TRANSFORMERNN
10,0.7486689317239067,0.9104834988519743,0.38475517817633653,0.3888097660223805,0.6202032113412724,"[[1155, 2973], [31, 756]]",0.574049322150904,0.623,"              precision    recall  f1-score   support

           0       0.97      0.28      0.43      4128
           1       0.20      0.96      0.33       787

    accuracy                           0.39      4915
   macro avg       0.59      0.62      0.38      4915
weighted avg       0.85      0.39      0.42      4915
",TRANSFORMERNN
