Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,1.5939820772968232,0.6024177701442273,0.45780520009835657,0.8400813835198372,0.5006353240152478,"[[4128, 0], [786, 1]]",0.33555171178656695,0.501,"              precision    recall  f1-score   support

           0       0.84      1.00      0.91      4128
           1       1.00      0.00      0.00       787

    accuracy                           0.84      4915
   macro avg       0.92      0.50      0.46      4915
weighted avg       0.87      0.84      0.77      4915
",DEEPNN
2,1.3480881214141842,0.5541719445934543,0.46036972249344005,0.8402848423194303,0.5017848480147356,"[[4127, 1], [784, 3]]",0.3399655507170737,0.503,"              precision    recall  f1-score   support

           0       0.84      1.00      0.91      4128
           1       0.75      0.00      0.01       787

    accuracy                           0.84      4915
   macro avg       0.80      0.50      0.46      4915
weighted avg       0.83      0.84      0.77      4915
",DEEPNN
3,1.0740001351572572,0.569502027003796,0.46023989090108886,0.8398779247202441,0.5015425999527201,"[[4125, 3], [784, 3]]",0.3399655507170737,0.503,"              precision    recall  f1-score   support

           0       0.84      1.00      0.91      4128
           1       0.50      0.00      0.01       787

    accuracy                           0.84      4915
   macro avg       0.67      0.50      0.46      4915
weighted avg       0.79      0.84      0.77      4915
",DEEPNN
4,0.8754617640127738,0.5724591636038446,0.46271103264053,0.8398779247202441,0.5025709999212001,"[[4123, 5], [782, 5]]",0.34434915063412697,0.505,"              precision    recall  f1-score   support

           0       0.84      1.00      0.91      4128
           1       0.50      0.01      0.01       787

    accuracy                           0.84      4915
   macro avg       0.67      0.50      0.46      4915
weighted avg       0.79      0.84      0.77      4915
",DEEPNN
5,0.9538992168222156,0.5940893818805744,0.4665891472868217,0.8404883011190234,0.5044769719669435,"[[4123, 5], [779, 8]]",0.35086867492769835,0.508,"              precision    recall  f1-score   support

           0       0.84      1.00      0.91      4128
           1       0.62      0.01      0.02       787

    accuracy                           0.84      4915
   macro avg       0.73      0.50      0.47      4915
weighted avg       0.80      0.84      0.77      4915
",DEEPNN
6,0.9167109577306385,0.5928951223175247,0.4779721332566861,0.842115971515768,0.5100737640731657,"[[4122, 6], [770, 17]]",0.36793497565766103,0.516,"              precision    recall  f1-score   support

           0       0.84      1.00      0.91      4128
           1       0.74      0.02      0.04       787

    accuracy                           0.84      4915
   macro avg       0.79      0.51      0.48      4915
weighted avg       0.83      0.84      0.77      4915
",DEEPNN
7,0.8492941619562251,0.6002382078728119,0.49399159999051334,0.844557477110885,0.518211852240379,"[[4121, 7], [757, 30]]",0.3845549142514326,0.524,"              precision    recall  f1-score   support

           0       0.84      1.00      0.92      4128
           1       0.81      0.04      0.07       787

    accuracy                           0.84      4915
   macro avg       0.83      0.52      0.49      4915
weighted avg       0.84      0.84      0.78      4915
",DEEPNN
8,0.823474340629764,0.6034399023303738,0.5036637415152084,0.8461851475076297,0.5232944443623613,"[[4121, 7], [749, 38]]",0.40074983098072153,0.532,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       0.84      0.05      0.09       787

    accuracy                           0.85      4915
   macro avg       0.85      0.52      0.50      4915
weighted avg       0.85      0.85      0.78      4915
",DEEPNN
9,0.8470648635969017,0.6122267819070196,0.5292283633875776,0.8504577822990844,0.5371504486668046,"[[4120, 8], [727, 60]]",0.4281280388570623,0.546,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       0.88      0.08      0.14       787

    accuracy                           0.85      4915
   macro avg       0.87      0.54      0.53      4915
weighted avg       0.86      0.85      0.79      4915
",DEEPNN
10,0.7733461914043274,0.5973171220197306,0.5580029804406836,0.8557477110885046,0.5536688730632467,"[[4120, 8], [701, 86]]",0.4616645923467473,0.5640000000000001,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       0.91      0.11      0.20       787

    accuracy                           0.86      4915
   macro avg       0.88      0.55      0.56      4915
weighted avg       0.86      0.86      0.80      4915
",DEEPNN
