Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,2.512803178071295,0.6823493010037905,0.4756937998336257,0.5009155645981689,0.6540337534351821,"[[1770, 2358], [95, 692]]",0.6508963810288313,0.666,"              precision    recall  f1-score   support

           0       0.95      0.43      0.59      4128
           1       0.23      0.88      0.36       787

    accuracy                           0.50      4915
   macro avg       0.59      0.65      0.48      4915
weighted avg       0.83      0.50      0.55      4915
",RESIDUALNN
2,2.131575118560441,0.6484531915033018,0.770942319262118,0.8516785350966429,0.833027983806625,"[[3552, 576], [153, 634]]",0.8318486637974176,0.8320000000000001,"              precision    recall  f1-score   support

           0       0.96      0.86      0.91      4128
           1       0.52      0.81      0.63       787

    accuracy                           0.85      4915
   macro avg       0.74      0.83      0.77      4915
weighted avg       0.89      0.85      0.86      4915
",RESIDUALNN
3,1.9012629402059436,0.6338366889334345,0.808224076205048,0.8883011190233978,0.8347765100026595,"[[3771, 357], [192, 595]]",0.8299920227026037,0.831,"              precision    recall  f1-score   support

           0       0.95      0.91      0.93      4128
           1       0.62      0.76      0.68       787

    accuracy                           0.89      4915
   macro avg       0.79      0.83      0.81      4915
weighted avg       0.90      0.89      0.89      4915
",RESIDUALNN
4,1.5601133630399278,0.5863930815226072,0.7836398252390857,0.9088504577822991,0.7282298407749969,"[[4103, 25], [423, 364]]",0.7035484709030129,0.725,"              precision    recall  f1-score   support

           0       0.91      0.99      0.95      4128
           1       0.94      0.46      0.62       787

    accuracy                           0.91      4915
   macro avg       0.92      0.73      0.78      4915
weighted avg       0.91      0.91      0.90      4915
",RESIDUALNN
5,1.158179241116,0.5851441087660851,0.7920371886571556,0.9082400813835199,0.7438066681934143,"[[4069, 59], [392, 395]]",0.71991211843351,0.737,"              precision    recall  f1-score   support

           0       0.91      0.99      0.95      4128
           1       0.87      0.50      0.64       787

    accuracy                           0.91      4915
   macro avg       0.89      0.74      0.79      4915
weighted avg       0.91      0.91      0.90      4915
",RESIDUALNN
6,1.1933574980327768,0.6816588725362506,0.48779788348733266,0.5080366225839268,0.6932386934487751,"[[1737, 2391], [27, 760]]",0.6860637952537971,0.706,"              precision    recall  f1-score   support

           0       0.98      0.42      0.59      4128
           1       0.24      0.97      0.39       787

    accuracy                           0.51      4915
   macro avg       0.61      0.69      0.49      4915
weighted avg       0.87      0.51      0.56      4915
",RESIDUALNN
7,1.0762813219273528,0.6816902903767376,0.48543482193042287,0.5045778229908443,0.6942647848270835,"[[1714, 2414], [21, 766]]",0.6982939214220911,0.717,"              precision    recall  f1-score   support

           0       0.99      0.42      0.58      4128
           1       0.24      0.97      0.39       787

    accuracy                           0.50      4915
   macro avg       0.61      0.69      0.49      4915
weighted avg       0.87      0.50      0.55      4915
",RESIDUALNN
8,0.9492459562252458,0.6386114923984973,0.7141971138279399,0.7808748728382503,0.8412684194714498,"[[3106, 1022], [55, 732]]",0.8530595813204509,0.8540000000000001,"              precision    recall  f1-score   support

           0       0.98      0.75      0.85      4128
           1       0.42      0.93      0.58       787

    accuracy                           0.78      4915
   macro avg       0.70      0.84      0.71      4915
weighted avg       0.89      0.78      0.81      4915
",RESIDUALNN
9,0.85532252892728,0.6478101750472923,0.6535943507487412,0.7129196337741607,0.8023555930675808,"[[2769, 1359], [52, 735]]",0.8185156608818112,0.821,"              precision    recall  f1-score   support

           0       0.98      0.67      0.80      4128
           1       0.35      0.93      0.51       787

    accuracy                           0.71      4915
   macro avg       0.67      0.80      0.65      4915
weighted avg       0.88      0.71      0.75      4915
",RESIDUALNN
10,0.9068870128181192,0.690890654340967,0.4378907998780994,0.4478128179043744,0.664584780049841,"[[1427, 2701], [13, 774]]",0.643008250475989,0.6759999999999999,"              precision    recall  f1-score   support

           0       0.99      0.35      0.51      4128
           1       0.22      0.98      0.36       787

    accuracy                           0.45      4915
   macro avg       0.61      0.66      0.44      4915
weighted avg       0.87      0.45      0.49      4915
",RESIDUALNN
11,0.7662056782093701,0.6432593844153665,0.6557542392364715,0.7133265513733469,0.8092824409247166,"[[2758, 1370], [39, 748]]",0.8181587301587301,0.821,"              precision    recall  f1-score   support

           0       0.99      0.67      0.80      4128
           1       0.35      0.95      0.51       787

    accuracy                           0.71      4915
   macro avg       0.67      0.81      0.66      4915
weighted avg       0.88      0.71      0.75      4915
",RESIDUALNN
12,0.7956131246436698,0.6377956913663195,0.6640270064811701,0.7243133265513734,0.8111953387409749,"[[2821, 1307], [48, 739]]",0.8225711768397594,0.825,"              precision    recall  f1-score   support

           0       0.98      0.68      0.81      4128
           1       0.36      0.94      0.52       787

    accuracy                           0.72      4915
   macro avg       0.67      0.81      0.66      4915
weighted avg       0.88      0.72      0.76      4915
",RESIDUALNN
13,0.7350414056134675,0.7446860299481974,0.25074054789423744,0.2539165818921668,0.5542955783418536,"[[464, 3664], [3, 784]]",0.4549034585819332,0.5589999999999999,"              precision    recall  f1-score   support

           0       0.99      0.11      0.20      4128
           1       0.18      1.00      0.30       787

    accuracy                           0.25      4915
   macro avg       0.58      0.55      0.25      4915
weighted avg       0.86      0.25      0.22      4915
",RESIDUALNN
14,0.7012498949302056,0.6997989509012792,0.4141956915580032,0.42075279755849443,0.6484752839258099,"[[1294, 2834], [13, 774]]",0.6212121212121212,0.66,"              precision    recall  f1-score   support

           0       0.99      0.31      0.48      4128
           1       0.21      0.98      0.35       787

    accuracy                           0.42      4915
   macro avg       0.60      0.65      0.41      4915
weighted avg       0.87      0.42      0.46      4915
",RESIDUALNN
15,0.6807503532198774,0.7370505820621144,0.3009429658002494,0.301119023397762,0.5798253536144519,"[[701, 3427], [8, 779]]",0.4978132704341458,0.581,"              precision    recall  f1-score   support

           0       0.99      0.17      0.29      4128
           1       0.19      0.99      0.31       787

    accuracy                           0.30      4915
   macro avg       0.59      0.58      0.30      4915
weighted avg       0.86      0.30      0.29      4915
",RESIDUALNN
16,0.7087668096741979,0.7645429790794075,0.2348569315927328,0.23967446592065106,0.5458168961713109,"[[394, 3734], [3, 784]]",0.4401321736961875,0.551,"              precision    recall  f1-score   support

           0       0.99      0.10      0.17      4128
           1       0.17      1.00      0.30       787

    accuracy                           0.24      4915
   macro avg       0.58      0.55      0.23      4915
weighted avg       0.86      0.24      0.19      4915
",RESIDUALNN
17,0.6116639403665555,0.7529982707717202,0.27152863048480136,0.27304170905391656,0.5651670372723422,"[[559, 3569], [4, 783]]",0.46688497828935027,0.565,"              precision    recall  f1-score   support

           0       0.99      0.14      0.24      4128
           1       0.18      0.99      0.30       787

    accuracy                           0.27      4915
   macro avg       0.59      0.57      0.27      4915
weighted avg       0.86      0.27      0.25      4915
",RESIDUALNN
18,0.5742148812070185,0.7274334949332398,0.34824977216920444,0.34893184130213634,0.6077753009170336,"[[937, 3191], [9, 778]]",0.553550203569511,0.615,"              precision    recall  f1-score   support

           0       0.99      0.23      0.37      4128
           1       0.20      0.99      0.33       787

    accuracy                           0.35      4915
   macro avg       0.59      0.61      0.35      4915
weighted avg       0.86      0.35      0.36      4915
",RESIDUALNN
19,0.5782310596991507,0.6886767450865213,0.4530146009802246,0.4657171922685656,0.673186894841563,"[[1519, 2609], [17, 770]]",0.6549841685773556,0.6839999999999999,"              precision    recall  f1-score   support

           0       0.99      0.37      0.54      4128
           1       0.23      0.98      0.37       787

    accuracy                           0.47      4915
   macro avg       0.61      0.67      0.45      4915
weighted avg       0.87      0.47      0.51      4915
",RESIDUALNN
20,0.5204800441270859,0.6820434556378947,0.4651072209081793,0.4799593082400814,0.6816655770121056,"[[1589, 2539], [17, 770]]",0.6743745774171738,0.699,"              precision    recall  f1-score   support

           0       0.99      0.38      0.55      4128
           1       0.23      0.98      0.38       787

    accuracy                           0.48      4915
   macro avg       0.61      0.68      0.47      4915
weighted avg       0.87      0.48      0.53      4915
",RESIDUALNN
21,0.5607044235564913,0.6487101897016748,0.5773726457566112,0.6166836215666328,0.7610041259123548,"[[2265, 1863], [21, 766]]",0.7785009273979863,0.786,"              precision    recall  f1-score   support

           0       0.99      0.55      0.71      4128
           1       0.29      0.97      0.45       787

    accuracy                           0.62      4915
   macro avg       0.64      0.76      0.58      4915
weighted avg       0.88      0.62      0.66      4915
",RESIDUALNN
22,0.4565097700015171,0.597200067012341,0.6521509426481376,0.7094608341810783,0.8059526843670892,"[[2741, 1387], [41, 746]]",0.8170017567831349,0.82,"              precision    recall  f1-score   support

           0       0.99      0.66      0.79      4128
           1       0.35      0.95      0.51       787

    accuracy                           0.71      4915
   macro avg       0.67      0.81      0.65      4915
weighted avg       0.88      0.71      0.75      4915
",RESIDUALNN
23,0.5920386461307047,0.5797502127560702,0.6842922679587408,0.7462868769074262,0.8273619339952523,"[[2923, 1205], [42, 745]]",0.832865864220228,0.835,"              precision    recall  f1-score   support

           0       0.99      0.71      0.82      4128
           1       0.38      0.95      0.54       787

    accuracy                           0.75      4915
   macro avg       0.68      0.83      0.68      4915
weighted avg       0.89      0.75      0.78      4915
",RESIDUALNN
24,0.5609957800928824,0.5485287165486967,0.7348553207157311,0.8020345879959309,0.8548937186647361,"[[3208, 920], [53, 734]]",0.8643541903000185,0.865,"              precision    recall  f1-score   support

           0       0.98      0.78      0.87      4128
           1       0.44      0.93      0.60       787

    accuracy                           0.80      4915
   macro avg       0.71      0.85      0.73      4915
weighted avg       0.90      0.80      0.83      4915
",RESIDUALNN
25,0.573186079098508,0.6424978816664064,0.5764375567861232,0.6152594099694811,0.7611846576637806,"[[2256, 1872], [19, 768]]",0.7804028158159693,0.788,"              precision    recall  f1-score   support

           0       0.99      0.55      0.70      4128
           1       0.29      0.98      0.45       787

    accuracy                           0.62      4915
   macro avg       0.64      0.76      0.58      4915
weighted avg       0.88      0.62      0.66      4915
",RESIDUALNN
26,0.45006856454623295,0.6878474579228984,0.4789351416103363,0.4958290946083418,0.6941984513361504,"[[1661, 2467], [11, 776]]",0.6936684284327472,0.716,"              precision    recall  f1-score   support

           0       0.99      0.40      0.57      4128
           1       0.24      0.99      0.39       787

    accuracy                           0.50      4915
   macro avg       0.62      0.69      0.48      4915
weighted avg       0.87      0.50      0.54      4915
",RESIDUALNN
27,0.5078328171839791,0.6806171172625058,0.4893217607933933,0.5082400813835198,0.7015870172276233,"[[1722, 2406], [11, 776]]",0.7024164429418445,0.723,"              precision    recall  f1-score   support

           0       0.99      0.42      0.59      4128
           1       0.24      0.99      0.39       787

    accuracy                           0.51      4915
   macro avg       0.62      0.70      0.49      4915
weighted avg       0.87      0.51      0.56      4915
",RESIDUALNN
28,0.5867538793768816,0.6305272525007074,0.5926062564779253,0.6354018311291963,0.771633336780828,"[[2358, 1770], [22, 765]]",0.7929455199488236,0.7989999999999999,"              precision    recall  f1-score   support

           0       0.99      0.57      0.72      4128
           1       0.30      0.97      0.46       787

    accuracy                           0.64      4915
   macro avg       0.65      0.77      0.59      4915
weighted avg       0.88      0.64      0.68      4915
",RESIDUALNN
29,0.4056714603023181,0.5636010332541033,0.6887960959467256,0.7503560528992879,0.8328696145208475,"[[2937, 1191], [36, 751]]",0.8368422386055585,0.839,"              precision    recall  f1-score   support

           0       0.99      0.71      0.83      4128
           1       0.39      0.95      0.55       787

    accuracy                           0.75      4915
   macro avg       0.69      0.83      0.69      4915
weighted avg       0.89      0.75      0.78      4915
",RESIDUALNN
30,0.4864102180712413,0.5525920205302053,0.7085417706902801,0.7719226856561546,0.8457087618076693,"[[3043, 1085], [36, 751]]",0.8546036131002144,0.856,"              precision    recall  f1-score   support

           0       0.99      0.74      0.84      4128
           1       0.41      0.95      0.57       787

    accuracy                           0.77      4915
   macro avg       0.70      0.85      0.71      4915
weighted avg       0.90      0.77      0.80      4915
",RESIDUALNN
31,0.4355245326391937,0.5406520715007535,0.7192030694237908,0.7837232960325534,0.8511913556533988,"[[3104, 1024], [39, 748]]",0.8578226291923419,0.859,"              precision    recall  f1-score   support

           0       0.99      0.75      0.85      4128
           1       0.42      0.95      0.58       787

    accuracy                           0.78      4915
   macro avg       0.70      0.85      0.72      4915
weighted avg       0.90      0.78      0.81      4915
",RESIDUALNN
32,0.5050120126268346,0.5774658771304341,0.6532041314694191,0.7092573753814853,0.8104593601942417,"[[2731, 1397], [32, 755]]",0.8218486813239392,0.825,"              precision    recall  f1-score   support

           0       0.99      0.66      0.79      4128
           1       0.35      0.96      0.51       787

    accuracy                           0.71      4915
   macro avg       0.67      0.81      0.65      4915
weighted avg       0.89      0.71      0.75      4915
",RESIDUALNN
33,0.604658522182841,0.5519998065837017,0.7047673677843835,0.767853509664293,0.8432862811875141,"[[3023, 1105], [36, 751]]",0.8483598602484472,0.85,"              precision    recall  f1-score   support

           0       0.99      0.73      0.84      4128
           1       0.40      0.95      0.57       787

    accuracy                           0.77      4915
   macro avg       0.70      0.84      0.70      4915
weighted avg       0.89      0.77      0.80      4915
",RESIDUALNN
34,0.3746570909131001,0.5385854282936493,0.7163646528680527,0.7808748728382503,0.8489814192350502,"[[3091, 1037], [40, 747]]",0.8588567395906845,0.86,"              precision    recall  f1-score   support

           0       0.99      0.75      0.85      4128
           1       0.42      0.95      0.58       787

    accuracy                           0.78      4915
   macro avg       0.70      0.85      0.72      4915
weighted avg       0.90      0.78      0.81      4915
",RESIDUALNN
35,0.531255381393002,0.5333389546964076,0.7338397847010352,0.8004069175991861,0.8559815263536341,"[[3196, 932], [49, 738]]",0.8663261501227688,0.867,"              precision    recall  f1-score   support

           0       0.98      0.77      0.87      4128
           1       0.44      0.94      0.60       787

    accuracy                           0.80      4915
   macro avg       0.71      0.86      0.73      4915
weighted avg       0.90      0.80      0.82      4915
",RESIDUALNN
