Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,1.9485872491821647,0.7299421011627495,0.2543624732401961,0.25452695829094607,0.49192655235759386,"[[589, 3539], [125, 662]]",0.41542041488123954,0.485,"              precision    recall  f1-score   support

           0       0.82      0.14      0.24      4128
           1       0.16      0.84      0.27       787

    accuracy                           0.25      4915
   macro avg       0.49      0.49      0.25      4915
weighted avg       0.72      0.25      0.25      4915
",RESIDUALNN
2,1.334092583019158,0.7147649495632618,0.29660213681230463,0.2970498474059003,0.5203266747436541,"[[792, 3336], [119, 668]]",0.4562735647352655,0.513,"              precision    recall  f1-score   support

           0       0.87      0.19      0.31      4128
           1       0.17      0.85      0.28       787

    accuracy                           0.30      4915
   macro avg       0.52      0.52      0.30      4915
weighted avg       0.76      0.30      0.31      4915
",RESIDUALNN
3,1.0492095928999687,0.7523630888431103,0.16703006841733564,0.18209562563580875,0.508453595490677,"[[117, 4011], [9, 778]]",0.3602047344849648,0.507,"              precision    recall  f1-score   support

           0       0.93      0.03      0.06      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.18      4915
   macro avg       0.55      0.51      0.17      4915
weighted avg       0.81      0.18      0.09      4915
",RESIDUALNN
4,0.7793476322857553,0.760678925297477,0.15505495925367577,0.17273652085452695,0.5039102900328004,"[[69, 4059], [7, 780]]",0.34847954527280617,0.503,"              precision    recall  f1-score   support

           0       0.91      0.02      0.03      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.17      4915
   macro avg       0.53      0.50      0.16      4915
weighted avg       0.79      0.17      0.07      4915
",RESIDUALNN
5,0.7238854496411102,0.7507507932650579,0.1575359624487428,0.1747711088504578,0.505635730327118,"[[78, 4050], [6, 781]]",0.35110135796788544,0.505,"              precision    recall  f1-score   support

           0       0.93      0.02      0.04      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.17      4915
   macro avg       0.55      0.51      0.16      4915
weighted avg       0.81      0.17      0.08      4915
",RESIDUALNN
6,0.5271378355845808,0.7366859967058356,0.16665626303266043,0.18209562563580875,0.5105103954276371,"[[113, 4015], [5, 782]]",0.3617098880256775,0.51,"              precision    recall  f1-score   support

           0       0.96      0.03      0.05      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.18      4915
   macro avg       0.56      0.51      0.17      4915
weighted avg       0.83      0.18      0.09      4915
",RESIDUALNN
7,0.5187752745388186,0.7208282250862617,0.1881707509185746,0.19959308240081383,0.5209270620943037,"[[199, 3929], [5, 782]]",0.3824110671936759,0.52,"              precision    recall  f1-score   support

           0       0.98      0.05      0.09      4128
           1       0.17      0.99      0.28       787

    accuracy                           0.20      4915
   macro avg       0.57      0.52      0.19      4915
weighted avg       0.85      0.20      0.12      4915
",RESIDUALNN
8,0.4561091448749519,0.725669154873142,0.1773279616335214,0.1908443540183113,0.5167471287294505,"[[154, 3974], [3, 784]]",0.3731823260775619,0.517,"              precision    recall  f1-score   support

           0       0.98      0.04      0.07      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.19      4915
   macro avg       0.57      0.52      0.18      4915
weighted avg       0.85      0.19      0.11      4915
",RESIDUALNN
9,0.3986202165032878,0.7131209899852802,0.20366649886811333,0.2126144455747711,0.5291932000630399,"[[262, 3866], [4, 783]]",0.3990622308698287,0.529,"              precision    recall  f1-score   support

           0       0.98      0.06      0.12      4128
           1       0.17      0.99      0.29       787

    accuracy                           0.21      4915
   macro avg       0.58      0.53      0.20      4915
weighted avg       0.85      0.21      0.15      4915
",RESIDUALNN
10,0.35966229872597794,0.7278940538307289,0.16544804449962563,0.18128179043743642,0.5110542992720861,"[[107, 4021], [3, 784]]",0.36059625380013727,0.511,"              precision    recall  f1-score   support

           0       0.97      0.03      0.05      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.18      4915
   macro avg       0.57      0.51      0.17      4915
weighted avg       0.84      0.18      0.09      4915
",RESIDUALNN
11,0.3293464141530973,0.7565775304645687,0.14396852334094137,0.16459816887080367,0.5021505286979305,"[[23, 4105], [1, 786]]",0.34170005629325473,0.503,"              precision    recall  f1-score   support

           0       0.96      0.01      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.56      0.50      0.14      4915
weighted avg       0.83      0.16      0.05      4915
",RESIDUALNN
12,0.3591696137755081,0.7390424198918528,0.15246368120524592,0.1711088504577823,0.5055122977059385,"[[56, 4072], [2, 785]]",0.3482299297038272,0.506,"              precision    recall  f1-score   support

           0       0.97      0.01      0.03      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.17      4915
   macro avg       0.56      0.51      0.15      4915
weighted avg       0.84      0.17      0.07      4915
",RESIDUALNN
13,0.34660321630756646,0.7427468222457093,0.1491178788418029,0.1686673448626653,0.5050872093023255,"[[42, 4086], [0, 787]]",0.34870288829792156,0.507,"              precision    recall  f1-score   support

           0       1.00      0.01      0.02      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.17      4915
   macro avg       0.58      0.51      0.15      4915
weighted avg       0.87      0.17      0.06      4915
",RESIDUALNN
14,0.2820146420906331,0.7312248178890773,0.1635633335583548,0.17985757884028483,0.5107206310392719,"[[99, 4029], [2, 785]]",0.3632114020463535,0.513,"              precision    recall  f1-score   support

           0       0.98      0.02      0.05      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.18      4915
   macro avg       0.57      0.51      0.16      4915
weighted avg       0.85      0.18      0.08      4915
",RESIDUALNN
15,0.2936678140424192,0.7369457382660407,0.1532958229026389,0.17192268565615462,0.5070251937984496,"[[58, 4070], [0, 787]]",0.35086867492769835,0.508,"              precision    recall  f1-score   support

           0       1.00      0.01      0.03      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.17      4915
   macro avg       0.58      0.51      0.15      4915
weighted avg       0.87      0.17      0.07      4915
",RESIDUALNN
16,0.27503499257777414,0.7288784849179255,0.1613152772445787,0.17822990844354017,0.5107800387596899,"[[89, 4039], [0, 787]]",0.35945900537634407,0.512,"              precision    recall  f1-score   support

           0       1.00      0.02      0.04      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.18      4915
   macro avg       0.58      0.51      0.16      4915
weighted avg       0.87      0.18      0.08      4915
",RESIDUALNN
17,0.3105442488806382,0.7237386153889941,0.17151961024202186,0.18636826042726348,0.515625,"[[129, 3999], [0, 787]]",0.3658265502925697,0.515,"              precision    recall  f1-score   support

           0       1.00      0.03      0.06      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.19      4915
   macro avg       0.58      0.52      0.17      4915
weighted avg       0.87      0.19      0.10      4915
",RESIDUALNN
18,0.29552000458078354,0.714189575864123,0.1934246868486394,0.20427263479145474,0.5262839147286822,"[[217, 3911], [0, 787]]",0.39874801131738286,0.531,"              precision    recall  f1-score   support

           0       1.00      0.05      0.10      4128
           1       0.17      1.00      0.29       787

    accuracy                           0.20      4915
   macro avg       0.58      0.53      0.19      4915
weighted avg       0.87      0.20      0.13      4915
",RESIDUALNN
