Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,1.0302784264087677,1.3511035210126405,0.16718280003477196,0.180264496439471,0.4934800796371266,"[[135, 3993], [36, 751]]",0.35568243437210934,0.495,"              precision    recall  f1-score   support

           0       0.79      0.03      0.06      4128
           1       0.16      0.95      0.27       787

    accuracy                           0.18      4915
   macro avg       0.47      0.49      0.17      4915
weighted avg       0.69      0.18      0.10      4915
",TRANSFORMERNN
2,0.8725844506677745,1.332556159465344,0.16279972417167432,0.17863682604272635,0.5058802869793052,"[[101, 4027], [10, 777]]",0.3506187451230944,0.504,"              precision    recall  f1-score   support

           0       0.91      0.02      0.05      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.18      4915
   macro avg       0.54      0.51      0.16      4915
weighted avg       0.79      0.18      0.08      4915
",TRANSFORMERNN
3,0.6728774612148603,1.254290579201339,0.17116552986348926,0.18535096642929808,0.509877380002561,"[[134, 3994], [10, 777]]",0.36280025280348427,0.509,"              precision    recall  f1-score   support

           0       0.93      0.03      0.06      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.19      4915
   macro avg       0.55      0.51      0.17      4915
weighted avg       0.81      0.19      0.10      4915
",TRANSFORMERNN
4,0.5579176033341458,1.1974250325908908,0.18454739308862622,0.1963377416073245,0.5169322776612196,"[[187, 3941], [9, 778]]",0.37574484989501167,0.516,"              precision    recall  f1-score   support

           0       0.95      0.05      0.09      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.20      4915
   macro avg       0.56      0.52      0.18      4915
weighted avg       0.83      0.20      0.12      4915
",TRANSFORMERNN
5,0.5514268449477613,1.2140961219738056,0.1785791825503017,0.1918616480162767,0.5173527488844892,"[[159, 3969], [3, 784]]",0.37003642832827494,0.517,"              precision    recall  f1-score   support

           0       0.98      0.04      0.07      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.19      4915
   macro avg       0.57      0.52      0.18      4915
weighted avg       0.85      0.19      0.11      4915
",TRANSFORMERNN
6,0.5036210547600474,1.1745353379806915,0.19331875112435812,0.20386571719226856,0.5234706667454666,"[[220, 3908], [5, 782]]",0.37938310680816734,0.52,"              precision    recall  f1-score   support

           0       0.98      0.05      0.10      4128
           1       0.17      0.99      0.29       787

    accuracy                           0.20      4915
   macro avg       0.57      0.52      0.19      4915
weighted avg       0.85      0.20      0.13      4915
",TRANSFORMERNN
7,0.49408013333699535,1.0790576656143387,0.24873714988143758,0.251881993896236,0.5499991381263359,"[[460, 3668], [9, 778]]",0.45658588401919903,0.558,"              precision    recall  f1-score   support

           0       0.98      0.11      0.20      4128
           1       0.17      0.99      0.30       787

    accuracy                           0.25      4915
   macro avg       0.58      0.55      0.25      4915
weighted avg       0.85      0.25      0.22      4915
",TRANSFORMERNN
8,0.4398200412455481,1.1146921190348538,0.24125540384466426,0.24537131230925738,0.549208369039528,"[[422, 3706], [3, 784]]",0.44325439030114194,0.554,"              precision    recall  f1-score   support

           0       0.99      0.10      0.19      4128
           1       0.17      1.00      0.30       787

    accuracy                           0.25      4915
   macro avg       0.58      0.55      0.24      4915
weighted avg       0.86      0.25      0.20      4915
",TRANSFORMERNN
9,0.43060298000928016,1.069359260720092,0.2982007151288547,0.2984740590030519,0.5797933411640712,"[[685, 3443], [5, 782]]",0.5074015612134462,0.589,"              precision    recall  f1-score   support

           0       0.99      0.17      0.28      4128
           1       0.19      0.99      0.31       787

    accuracy                           0.30      4915
   macro avg       0.59      0.58      0.30      4915
weighted avg       0.86      0.30      0.29      4915
",TRANSFORMERNN
10,0.39888686369556714,1.046865706319933,0.34673560875365633,0.3473041709053917,0.6083489086216917,"[[926, 3202], [6, 781]]",0.5582032358125107,0.62,"              precision    recall  f1-score   support

           0       0.99      0.22      0.37      4128
           1       0.20      0.99      0.33       787

    accuracy                           0.35      4915
   macro avg       0.59      0.61      0.35      4915
weighted avg       0.87      0.35      0.36      4915
",TRANSFORMERNN
11,0.38433193656451564,1.0206918484204774,0.3873173185534563,0.3906408952187182,0.6331199272578627,"[[1141, 2987], [8, 779]]",0.6007549361207898,0.648,"              precision    recall  f1-score   support

           0       0.99      0.28      0.43      4128
           1       0.21      0.99      0.34       787

    accuracy                           0.39      4915
   macro avg       0.60      0.63      0.39      4915
weighted avg       0.87      0.39      0.42      4915
",TRANSFORMERNN
12,0.3791075909566699,0.9736275773543817,0.4317059974678673,0.4404883011190234,0.6617669148862819,"[[1388, 2740], [10, 777]]",0.6391995781410452,0.675,"              precision    recall  f1-score   support

           0       0.99      0.34      0.50      4128
           1       0.22      0.99      0.36       787

    accuracy                           0.44      4915
   macro avg       0.61      0.66      0.43      4915
weighted avg       0.87      0.44      0.48      4915
",TRANSFORMERNN
13,0.3660791980900934,0.9324141965283976,0.47843550848986427,0.49542217700915564,0.692927803305655,"[[1661, 2467], [13, 774]]",0.6860873932697137,0.71,"              precision    recall  f1-score   support

           0       0.99      0.40      0.57      4128
           1       0.24      0.98      0.38       787

    accuracy                           0.50      4915
   macro avg       0.62      0.69      0.48      4915
weighted avg       0.87      0.50      0.54      4915
",TRANSFORMERNN
14,0.36509275707778416,0.9096261913126166,0.5247163129696094,0.5513733468972533,0.7257227118485466,"[[1937, 2191], [14, 773]]",0.7271527594198652,0.743,"              precision    recall  f1-score   support

           0       0.99      0.47      0.64      4128
           1       0.26      0.98      0.41       787

    accuracy                           0.55      4915
   macro avg       0.63      0.73      0.52      4915
weighted avg       0.88      0.55      0.60      4915
",TRANSFORMERNN
15,0.35179675059126964,0.8574129366255426,0.5525485613144947,0.5857578840284843,0.7446500731361366,"[[2109, 2019], [17, 770]]",0.7501249375312344,0.762,"              precision    recall  f1-score   support

           0       0.99      0.51      0.67      4128
           1       0.28      0.98      0.43       787

    accuracy                           0.59      4915
   macro avg       0.63      0.74      0.55      4915
weighted avg       0.88      0.59      0.64      4915
",TRANSFORMERNN
