Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,2.06102791801095,1.4582361106748705,0.14445774515352475,0.162970498474059,0.4888407368281079,"[[39, 4089], [25, 762]]",0.3403925639994848,0.493,"              precision    recall  f1-score   support

           0       0.61      0.01      0.02      4128
           1       0.16      0.97      0.27       787

    accuracy                           0.16      4915
   macro avg       0.38      0.49      0.14      4915
weighted avg       0.54      0.16      0.06      4915
",TRANSFORMERNN
2,1.3298027998414534,1.488394249569286,0.1392768913365453,0.1607324516785351,0.4983065721560631,"[[7, 4121], [4, 783]]",0.3346534022318992,0.499,"              precision    recall  f1-score   support

           0       0.64      0.00      0.00      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.16      4915
   macro avg       0.40      0.50      0.14      4915
weighted avg       0.56      0.16      0.05      4915
",TRANSFORMERNN
3,1.094789272674825,1.2444384438650948,0.15173536133099022,0.1698880976602238,0.5006719536459718,"[[58, 4070], [10, 777]]",0.3453817995192484,0.5,"              precision    recall  f1-score   support

           0       0.85      0.01      0.03      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.17      4915
   macro avg       0.51      0.50      0.15      4915
weighted avg       0.74      0.17      0.07      4915
",TRANSFORMERNN
4,0.984820016892627,1.1321068475772809,0.16739904771921876,0.18209562563580875,0.506396795553717,"[[121, 4007], [13, 774]]",0.35340257259910046,0.503,"              precision    recall  f1-score   support

           0       0.90      0.03      0.06      4128
           1       0.16      0.98      0.28       787

    accuracy                           0.18      4915
   macro avg       0.53      0.51      0.17      4915
weighted avg       0.78      0.18      0.09      4915
",TRANSFORMERNN
5,0.9575835055401247,1.1305762281665555,0.16378889548272627,0.17965412004069176,0.508028507087064,"[[103, 4025], [7, 780]]",0.3543851594668656,0.505,"              precision    recall  f1-score   support

           0       0.94      0.02      0.05      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.18      4915
   macro avg       0.55      0.51      0.16      4915
weighted avg       0.81      0.18      0.09      4915
",TRANSFORMERNN
6,0.9161551281371537,1.0614155887009262,0.20263937719738825,0.21139369277721262,0.5253812559715532,"[[262, 3866], [10, 777]]",0.38885521992918887,0.521,"              precision    recall  f1-score   support

           0       0.96      0.06      0.12      4128
           1       0.17      0.99      0.29       787

    accuracy                           0.21      4915
   macro avg       0.57      0.53      0.20      4915
weighted avg       0.84      0.21      0.15      4915
",TRANSFORMERNN
7,0.8410928738613923,0.9993906044340753,0.26214987714018934,0.26408952187182094,0.555723980034081,"[[523, 3605], [12, 775]]",0.43822727295225183,0.546,"              precision    recall  f1-score   support

           0       0.98      0.13      0.22      4128
           1       0.18      0.98      0.30       787

    accuracy                           0.26      4915
   macro avg       0.58      0.56      0.26      4915
weighted avg       0.85      0.26      0.24      4915
",TRANSFORMERNN
8,0.8136384312311807,0.9142033976393861,0.34165259081385035,0.3422177009155646,0.5991504080356176,"[[913, 3215], [18, 769]]",0.5222907563261349,0.592,"              precision    recall  f1-score   support

           0       0.98      0.22      0.36      4128
           1       0.19      0.98      0.32       787

    accuracy                           0.34      4915
   macro avg       0.59      0.60      0.34      4915
weighted avg       0.85      0.34      0.35      4915
",TRANSFORMERNN
9,0.7842018405241626,0.8829467033411001,0.37818964441671865,0.3810783316378433,0.6222850979580982,"[[1104, 3024], [18, 769]]",0.5723079063730684,0.625,"              precision    recall  f1-score   support

           0       0.98      0.27      0.42      4128
           1       0.20      0.98      0.34       787

    accuracy                           0.38      4915
   macro avg       0.59      0.62      0.38      4915
weighted avg       0.86      0.38      0.41      4915
",TRANSFORMERNN
10,0.7555508200345296,0.8485767322701293,0.4057146001204778,0.4115971515768057,0.6394253026407809,"[[1256, 2872], [20, 767]]",0.5990741645413105,0.643,"              precision    recall  f1-score   support

           0       0.98      0.30      0.46      4128
           1       0.21      0.97      0.35       787

    accuracy                           0.41      4915
   macro avg       0.60      0.64      0.41      4915
weighted avg       0.86      0.41      0.45      4915
",TRANSFORMERNN
