Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,1.5065315009840645,0.7174745132396747,0.215949491500736,0.22278738555442523,0.5321642017079873,"[[318, 3810], [10, 777]]",0.4295422387851492,0.542,"              precision    recall  f1-score   support

           0       0.97      0.08      0.14      4128
           1       0.17      0.99      0.29       787

    accuracy                           0.22      4915
   macro avg       0.57      0.53      0.22      4915
weighted avg       0.84      0.22      0.17      4915
",RESIDUALNN
2,0.9355617503232576,0.7278994012188602,0.19247748645362833,0.20284842319430316,0.5202940466692276,"[[220, 3908], [10, 777]]",0.3959505749938831,0.526,"              precision    recall  f1-score   support

           0       0.96      0.05      0.10      4128
           1       0.17      0.99      0.28       787

    accuracy                           0.20      4915
   macro avg       0.56      0.52      0.19      4915
weighted avg       0.83      0.20      0.13      4915
",RESIDUALNN
3,0.7761386195722227,0.7558582425117493,0.16089998399240962,0.17782299084435402,0.5100235907134344,"[[88, 4040], [1, 786]]",0.3568338373655914,0.51,"              precision    recall  f1-score   support

           0       0.99      0.02      0.04      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.18      4915
   macro avg       0.58      0.51      0.16      4915
weighted avg       0.86      0.18      0.08      4915
",RESIDUALNN
4,0.6352812283189339,0.7533839933283917,0.16064279866881995,0.17761953204476094,0.5099024666824267,"[[87, 4041], [1, 786]]",0.35469371608363487,0.509,"              precision    recall  f1-score   support

           0       0.99      0.02      0.04      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.18      4915
   macro avg       0.58      0.51      0.16      4915
weighted avg       0.86      0.18      0.08      4915
",RESIDUALNN
5,0.501401736694967,0.704217171514189,0.28421071690318356,0.28484231943031535,0.5670502312283916,"[[627, 3501], [14, 773]]",0.48582790696002043,0.571,"              precision    recall  f1-score   support

           0       0.98      0.15      0.26      4128
           1       0.18      0.98      0.31       787

    accuracy                           0.28      4915
   macro avg       0.58      0.57      0.28      4915
weighted avg       0.85      0.28      0.27      4915
",RESIDUALNN
6,0.4288124234092739,0.7194500604233185,0.21207574264480095,0.2199389623601221,0.535096265132039,"[[295, 3833], [1, 786]]",0.4081190788041714,0.535,"              precision    recall  f1-score   support

           0       1.00      0.07      0.13      4128
           1       0.17      1.00      0.29       787

    accuracy                           0.22      4915
   macro avg       0.58      0.54      0.21      4915
weighted avg       0.86      0.22      0.16      4915
",RESIDUALNN
7,0.384881639466218,0.738371821192952,0.17840578304880683,0.1918616480162767,0.5183811488529693,"[[157, 3971], [1, 786]]",0.3757778443960813,0.519,"              precision    recall  f1-score   support

           0       0.99      0.04      0.07      4128
           1       0.17      1.00      0.28       787

    accuracy                           0.19      4915
   macro avg       0.58      0.52      0.18      4915
weighted avg       0.86      0.19      0.11      4915
",RESIDUALNN
8,0.3361173380817005,0.7568133798512545,0.16182929537428364,0.17863682604272635,0.5110222868217055,"[[91, 4037], [0, 787]]",0.35086867492769835,0.508,"              precision    recall  f1-score   support

           0       1.00      0.02      0.04      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.18      4915
   macro avg       0.58      0.51      0.16      4915
weighted avg       0.87      0.18      0.08      4915
",RESIDUALNN
9,0.27395722730404215,0.8219656851384547,0.14253580359293128,0.16358087487283826,0.5020591085271318,"[[17, 4111], [0, 787]]",0.33776243490656865,0.502,"              precision    recall  f1-score   support

           0       1.00      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
10,0.2505366061237321,0.8357361005498217,0.1422711340052177,0.16337741607324516,0.501937984496124,"[[16, 4112], [0, 787]]",0.33776243490656865,0.502,"              precision    recall  f1-score   support

           0       1.00      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
11,0.22725956474706788,0.8424082096520956,0.14121138025012098,0.16256358087487283,0.501453488372093,"[[12, 4116], [0, 787]]",0.33555171178656695,0.501,"              precision    recall  f1-score   support

           0       1.00      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
12,0.19911635357779714,0.8603136469791461,0.14121138025012098,0.16256358087487283,0.501453488372093,"[[12, 4116], [0, 787]]",0.33555171178656695,0.501,"              precision    recall  f1-score   support

           0       1.00      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
13,0.19916673953208566,0.901383536202567,0.13988426174129706,0.16154628687690742,0.5008478682170543,"[[7, 4121], [0, 787]]",0.3333333333333333,0.5,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
