Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,1.26103970611261,1.3992473305045785,0.16435673624288424,0.17965412004069176,0.504943307181624,"[[109, 4019], [13, 774]]",0.35128882497303554,0.502,"              precision    recall  f1-score   support

           0       0.89      0.03      0.05      4128
           1       0.16      0.98      0.28       787

    accuracy                           0.18      4915
   macro avg       0.53      0.50      0.16      4915
weighted avg       0.78      0.18      0.09      4915
",TRANSFORMERNN
2,0.901752968546417,1.2400311912809099,0.1860200056043399,0.19735503560528994,0.5159952978635383,"[[195, 3933], [12, 775]]",0.3782362163943085,0.515,"              precision    recall  f1-score   support

           0       0.94      0.05      0.09      4128
           1       0.16      0.98      0.28       787

    accuracy                           0.20      4915
   macro avg       0.55      0.52      0.19      4915
weighted avg       0.82      0.20      0.12      4915
",TRANSFORMERNN
3,0.7503825734875033,1.1415347495636383,0.21153896284888699,0.21871820956256358,0.5271707211666322,"[[303, 3825], [15, 772]]",0.3931477640852431,0.521,"              precision    recall  f1-score   support

           0       0.95      0.07      0.14      4128
           1       0.17      0.98      0.29       787

    accuracy                           0.22      4915
   macro avg       0.56      0.53      0.21      4915
weighted avg       0.83      0.22      0.16      4915
",TRANSFORMERNN
4,0.7115111233859228,1.0575458477069806,0.25944620976001187,0.261648016276704,0.555298891630468,"[[509, 3619], [10, 777]]",0.46244703881621063,0.56,"              precision    recall  f1-score   support

           0       0.98      0.12      0.22      4128
           1       0.18      0.99      0.30       787

    accuracy                           0.26      4915
   macro avg       0.58      0.56      0.26      4915
weighted avg       0.85      0.26      0.23      4915
",TRANSFORMERNN
5,0.6485068820067682,0.951582476690218,0.3230521091410789,0.32309257375381484,0.590849949026329,"[[813, 3315], [12, 775]]",0.5292183968771096,0.599,"              precision    recall  f1-score   support

           0       0.99      0.20      0.33      4128
           1       0.19      0.98      0.32       787

    accuracy                           0.32      4915
   macro avg       0.59      0.59      0.32      4915
weighted avg       0.86      0.32      0.33      4915
",TRANSFORMERNN
6,0.6057343251617817,0.9205207902115661,0.36018151062719783,0.36154628687690743,0.613742390886794,"[[1002, 3126], [12, 775]]",0.5604395604395604,0.619,"              precision    recall  f1-score   support

           0       0.99      0.24      0.39      4128
           1       0.20      0.98      0.33       787

    accuracy                           0.36      4915
   macro avg       0.59      0.61      0.36      4915
weighted avg       0.86      0.36      0.38      4915
",TRANSFORMERNN
7,0.5720769788108525,0.835281211060363,0.44469706374235807,0.45615462868769074,0.6664656654157186,"[[1474, 2654], [19, 768]]",0.6372557126712424,0.671,"              precision    recall  f1-score   support

           0       0.99      0.36      0.52      4128
           1       0.22      0.98      0.36       787

    accuracy                           0.46      4915
   macro avg       0.61      0.67      0.44      4915
weighted avg       0.87      0.46      0.50      4915
",TRANSFORMERNN
8,0.5475194621032903,0.7559295265705555,0.5033646366786845,0.5265513733468973,0.7058035802232007,"[[1825, 2303], [24, 763]]",0.696741897456049,0.716,"              precision    recall  f1-score   support

           0       0.99      0.44      0.61      4128
           1       0.25      0.97      0.40       787

    accuracy                           0.53      4915
   macro avg       0.62      0.71      0.50      4915
weighted avg       0.87      0.53      0.58      4915
",TRANSFORMERNN
9,0.5350265339016915,0.7334289682375921,0.5357649676521645,0.5662258392675483,0.7289085662854723,"[[2021, 2107], [25, 762]]",0.7319060220215547,0.745,"              precision    recall  f1-score   support

           0       0.99      0.49      0.65      4128
           1       0.27      0.97      0.42       787

    accuracy                           0.57      4915
   macro avg       0.63      0.73      0.54      4915
weighted avg       0.87      0.57      0.62      4915
",TRANSFORMERNN
10,0.5041562993431816,0.736462859364299,0.5488664742014132,0.5822990844354018,0.7384773647350846,"[[2100, 2028], [25, 762]]",0.7389321380828812,0.751,"              precision    recall  f1-score   support

           0       0.99      0.51      0.67      4128
           1       0.27      0.97      0.43       787

    accuracy                           0.58      4915
   macro avg       0.63      0.74      0.55      4915
weighted avg       0.87      0.58      0.63      4915
",TRANSFORMERNN
11,0.48113848569492507,0.6746812950481068,0.6199791058652685,0.6699898270600203,0.7870824222097456,"[[2538, 1590], [32, 755]]",0.8004500618604808,0.8049999999999999,"              precision    recall  f1-score   support

           0       0.99      0.61      0.76      4128
           1       0.32      0.96      0.48       787

    accuracy                           0.67      4915
   macro avg       0.65      0.79      0.62      4915
weighted avg       0.88      0.67      0.71      4915
",TRANSFORMERNN
