Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,1.9085490611678848,0.7279737522075702,0.19551668596900917,0.1987792472024415,0.4499971681293894,"[[332, 3796], [142, 645]]",0.36909539856385276,0.45499999999999996,"              precision    recall  f1-score   support

           0       0.70      0.08      0.14      4128
           1       0.15      0.82      0.25       787

    accuracy                           0.20      4915
   macro avg       0.42      0.45      0.20      4915
weighted avg       0.61      0.20      0.16      4915
",RESIDUALNN
2,1.5015552047789424,0.6739855671857858,0.6335521088640694,0.7298067141403866,0.7090546908089792,"[[3053, 1075], [253, 534]]",0.7114910702479174,0.712,"              precision    recall  f1-score   support

           0       0.92      0.74      0.82      4128
           1       0.33      0.68      0.45       787

    accuracy                           0.73      4915
   macro avg       0.63      0.71      0.63      4915
weighted avg       0.83      0.73      0.76      4915
",RESIDUALNN
3,1.335047538937652,0.7377956888892434,0.18477332057448398,0.19593082400813835,0.5120622297410439,"[[194, 3934], [18, 769]]",0.3715222956297806,0.508,"              precision    recall  f1-score   support

           0       0.92      0.05      0.09      4128
           1       0.16      0.98      0.28       787

    accuracy                           0.20      4915
   macro avg       0.54      0.51      0.18      4915
weighted avg       0.79      0.20      0.12      4915
",RESIDUALNN
4,1.0105743552686912,0.7175581633270561,0.2576929182632298,0.25961342828077316,0.5468888515410301,"[[513, 3615], [24, 763]]",0.4575820724230618,0.5509999999999999,"              precision    recall  f1-score   support

           0       0.96      0.12      0.22      4128
           1       0.17      0.97      0.30       787

    accuracy                           0.26      4915
   macro avg       0.56      0.55      0.26      4915
weighted avg       0.83      0.26      0.23      4915
",RESIDUALNN
5,0.9954155984949493,0.6823482691467583,0.4949375732313346,0.5206510681586979,0.682751383922855,"[[1834, 2294], [62, 725]]",0.679330306661491,0.6960000000000001,"              precision    recall  f1-score   support

           0       0.97      0.44      0.61      4128
           1       0.24      0.92      0.38       787

    accuracy                           0.52      4915
   macro avg       0.60      0.68      0.49      4915
weighted avg       0.85      0.52      0.57      4915
",RESIDUALNN
6,0.933013693504658,0.6826991562719469,0.4849949135300102,0.5055951169888098,0.687157405218522,"[[1734, 2394], [36, 751]]",0.6799999999999999,0.7,"              precision    recall  f1-score   support

           0       0.98      0.42      0.59      4128
           1       0.24      0.95      0.38       787

    accuracy                           0.51      4915
   macro avg       0.61      0.69      0.48      4915
weighted avg       0.86      0.51      0.56      4915
",RESIDUALNN
7,0.70078388025938,0.7223690198613452,0.27979689783859174,0.2805696846388606,0.5629640266245087,"[[609, 3519], [17, 770]]",0.47761489770258636,0.565,"              precision    recall  f1-score   support

           0       0.97      0.15      0.26      4128
           1       0.18      0.98      0.30       787

    accuracy                           0.28      4915
   macro avg       0.58      0.56      0.28      4915
weighted avg       0.85      0.28      0.26      4915
",RESIDUALNN
8,0.6687108143551872,0.6637852571227334,0.5648833403442953,0.6050864699898271,0.7407308565546723,"[[2234, 1894], [47, 740]]",0.7508371767474223,0.7589999999999999,"              precision    recall  f1-score   support

           0       0.98      0.54      0.70      4128
           1       0.28      0.94      0.43       787

    accuracy                           0.61      4915
   macro avg       0.63      0.74      0.56      4915
weighted avg       0.87      0.61      0.65      4915
",RESIDUALNN
9,0.776825511205232,0.7181902357510158,0.3014074905160321,0.3015259409969481,0.5769824017710272,"[[709, 3419], [14, 773]]",0.49594792176825764,0.577,"              precision    recall  f1-score   support

           0       0.98      0.17      0.29      4128
           1       0.18      0.98      0.31       787

    accuracy                           0.30      4915
   macro avg       0.58      0.58      0.30      4915
weighted avg       0.85      0.30      0.30      4915
",RESIDUALNN
10,0.5923120175635613,0.697835027397453,0.40381423641919634,0.4093591047812818,0.6391213382681756,"[[1243, 2885], [18, 769]]",0.6117440724030364,0.652,"              precision    recall  f1-score   support

           0       0.99      0.30      0.46      4128
           1       0.21      0.98      0.35       787

    accuracy                           0.41      4915
   macro avg       0.60      0.64      0.40      4915
weighted avg       0.86      0.41      0.44      4915
",RESIDUALNN
