Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,1.6650597576091242,1.3010437225366567,0.20104256358159772,0.2105798575788403,0.5295245597056825,"[[249, 3879], [1, 786]]",0.41008650369458755,0.536,"              precision    recall  f1-score   support

           0       1.00      0.06      0.11      4128
           1       0.17      1.00      0.29       787

    accuracy                           0.21      4915
   macro avg       0.58      0.53      0.20      4915
weighted avg       0.86      0.21      0.14      4915
",TRANSFORMERNN
2,1.3748328761275064,1.2542479765879644,0.23819659739254248,0.2427263479145473,0.5486621566049072,"[[407, 3721], [1, 786]]",0.4426260170204807,0.553,"              precision    recall  f1-score   support

           0       1.00      0.10      0.18      4128
           1       0.17      1.00      0.30       787

    accuracy                           0.24      4915
   macro avg       0.59      0.55      0.24      4915
weighted avg       0.87      0.24      0.20      4915
",TRANSFORMERNN
3,1.2558538446916339,1.2898867114797814,0.24750949143951828,0.2510681586978637,0.5536282418762251,"[[448, 3680], [1, 786]]",0.4463459454482794,0.555,"              precision    recall  f1-score   support

           0       1.00      0.11      0.20      4128
           1       0.18      1.00      0.30       787

    accuracy                           0.25      4915
   macro avg       0.59      0.55      0.25      4915
weighted avg       0.87      0.25      0.21      4915
",TRANSFORMERNN
4,1.1293792144575883,1.1895565785370863,0.2994105706679106,0.29969481180061036,0.5825768852870777,"[[687, 3441], [1, 786]]",0.5081196253071254,0.59,"              precision    recall  f1-score   support

           0       1.00      0.17      0.29      4128
           1       0.19      1.00      0.31       787

    accuracy                           0.30      4915
   macro avg       0.59      0.58      0.30      4915
weighted avg       0.87      0.30      0.29      4915
",TRANSFORMERNN
5,1.09897729363575,1.1189825743823856,0.3430597994864083,0.3434384537131231,0.6081043519695044,"[[903, 3225], [2, 785]]",0.5535296867695184,0.618,"              precision    recall  f1-score   support

           0       1.00      0.22      0.36      4128
           1       0.20      1.00      0.33       787

    accuracy                           0.34      4915
   macro avg       0.60      0.61      0.34      4915
weighted avg       0.87      0.34      0.35      4915
",TRANSFORMERNN
6,1.0434807879590315,1.1521215825885922,0.3538281289374491,0.35462868769074263,0.6147661736749308,"[[958, 3170], [2, 785]]",0.5566527751202871,0.62,"              precision    recall  f1-score   support

           0       1.00      0.23      0.38      4128
           1       0.20      1.00      0.33       787

    accuracy                           0.35      4915
   macro avg       0.60      0.61      0.35      4915
weighted avg       0.87      0.35      0.37      4915
",TRANSFORMERNN
7,1.0237232960451423,1.1736558110682995,0.3675154908007984,0.3690742624618515,0.6233659798764812,"[[1029, 3099], [2, 785]]",0.5750793262236099,0.632,"              precision    recall  f1-score   support

           0       1.00      0.25      0.40      4128
           1       0.20      1.00      0.34       787

    accuracy                           0.37      4915
   macro avg       0.60      0.62      0.37      4915
weighted avg       0.87      0.37      0.39      4915
",TRANSFORMERNN
8,0.9881731825421372,1.066949039310604,0.42859870900590097,0.43641912512716174,0.6634580341400471,"[[1360, 2768], [2, 785]]",0.631608237195027,0.671,"              precision    recall  f1-score   support

           0       1.00      0.33      0.50      4128
           1       0.22      1.00      0.36       787

    accuracy                           0.44      4915
   macro avg       0.61      0.66      0.43      4915
weighted avg       0.87      0.44      0.47      4915
",TRANSFORMERNN
9,0.9735301241034956,0.991355807750256,0.45156317593012957,0.46307222787385555,0.6777826822493425,"[[1494, 2634], [5, 782]]",0.6571019046831501,0.6890000000000001,"              precision    recall  f1-score   support

           0       1.00      0.36      0.53      4128
           1       0.23      0.99      0.37       787

    accuracy                           0.46      4915
   macro avg       0.61      0.68      0.45      4915
weighted avg       0.87      0.46      0.51      4915
",TRANSFORMERNN
10,0.9368526244222303,1.070158386385286,0.4507544314925487,0.46205493387589014,0.6776912620785438,"[[1488, 2640], [4, 783]]",0.6593070371289176,0.6910000000000001,"              precision    recall  f1-score   support

           0       1.00      0.36      0.53      4128
           1       0.23      0.99      0.37       787

    accuracy                           0.46      4915
   macro avg       0.61      0.68      0.45      4915
weighted avg       0.87      0.46      0.50      4915
",TRANSFORMERNN
