Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,1.3563529547303914,0.7658747744250607,0.1386691786014148,0.160528992878942,0.49972804807777543,"[[3, 4125], [1, 786]]",0.3351028462917356,0.5,"              precision    recall  f1-score   support

           0       0.75      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.46      0.50      0.14      4915
weighted avg       0.66      0.16      0.05      4915
",DEEPNN
2,1.032103570085019,0.8003978853101854,0.13840307742115993,0.16032553407934894,0.4996069240467677,"[[2, 4126], [1, 786]]",0.3351028462917356,0.5,"              precision    recall  f1-score   support

           0       0.67      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.41      0.50      0.14      4915
weighted avg       0.59      0.16      0.04      4915
",DEEPNN
3,0.8524515832012352,0.8186121435908528,0.13787054902648657,0.15991861648016276,0.4993646759847522,"[[0, 4128], [1, 786]]",0.33288859239492996,0.499,"              precision    recall  f1-score   support

           0       0.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.08      0.50      0.14      4915
weighted avg       0.03      0.16      0.04      4915
",DEEPNN
4,0.8169603849308831,0.8437624898823824,0.13802174675552437,0.16012207527975586,0.5,"[[0, 4128], [0, 787]]",0.3333333333333333,0.5,"              precision    recall  f1-score   support

           0       0.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.08      0.50      0.14      4915
weighted avg       0.03      0.16      0.04      4915
",DEEPNN
5,0.731523424304194,0.8565943364973192,0.13828814624178012,0.16032553407934894,0.5001211240310077,"[[1, 4127], [0, 787]]",0.3333333333333333,0.5,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.04      4915
",DEEPNN
6,0.713008050993085,0.8264633827395254,0.13855443693980712,0.160528992878942,0.5002422480620154,"[[2, 4126], [0, 787]]",0.3333333333333333,0.5,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",DEEPNN
7,0.680415773817471,0.8083289583008011,0.13855443693980712,0.160528992878942,0.5002422480620154,"[[2, 4126], [0, 787]]",0.3333333333333333,0.5,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",DEEPNN
8,0.6935438244631796,0.8070222735404968,0.13882061893925002,0.1607324516785351,0.5003633720930233,"[[3, 4125], [0, 787]]",0.3333333333333333,0.5,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",DEEPNN
9,0.6369224573175113,0.7927689467157636,0.13961851364133004,0.16134282807731434,0.5007267441860465,"[[6, 4122], [0, 787]]",0.3333333333333333,0.5,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",DEEPNN
10,0.6013718868372961,0.7843542942753086,0.13961851364133004,0.16134282807731434,0.5007267441860465,"[[6, 4122], [0, 787]]",0.3333333333333333,0.5,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",DEEPNN
11,0.6117653348322573,0.7620671747566817,0.13988426174129706,0.16154628687690742,0.5008478682170543,"[[7, 4121], [0, 787]]",0.3333333333333333,0.5,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",DEEPNN
12,0.5839889741635748,0.7802182946886335,0.13988426174129706,0.16154628687690742,0.5008478682170543,"[[7, 4121], [0, 787]]",0.3333333333333333,0.5,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",DEEPNN
13,0.5959695005523307,0.6987886312720063,0.3799394688587933,0.38250254323499494,0.6298175659702727,"[[1098, 3030], [5, 782]]",0.595763602554774,0.645,"              precision    recall  f1-score   support

           0       1.00      0.27      0.42      4128
           1       0.21      0.99      0.34       787

    accuracy                           0.38      4915
   macro avg       0.60      0.63      0.38      4915
weighted avg       0.87      0.38      0.41      4915
",DEEPNN
14,0.586137269023392,0.6631497942007981,0.7087319946846509,0.7727365208545269,0.8441364579947401,"[[3051, 1077], [40, 747]]",0.8464646464646465,0.848,"              precision    recall  f1-score   support

           0       0.99      0.74      0.85      4128
           1       0.41      0.95      0.57       787

    accuracy                           0.77      4915
   macro avg       0.70      0.84      0.71      4915
weighted avg       0.89      0.77      0.80      4915
",DEEPNN
15,0.5726050844115596,0.6757537087836822,0.5855374691491182,0.6252288911495422,0.7712333350570807,"[[2297, 1831], [11, 776]]",0.7795304414382935,0.788,"              precision    recall  f1-score   support

           0       1.00      0.56      0.71      4128
           1       0.30      0.99      0.46       787

    accuracy                           0.63      4915
   macro avg       0.65      0.77      0.59      4915
weighted avg       0.88      0.63      0.67      4915
",DEEPNN
16,0.5806378622265423,0.636069935637635,0.858845367572927,0.9265513733468973,0.8472638281473164,"[[3979, 149], [212, 575]]",0.8508884310724165,0.853,"              precision    recall  f1-score   support

           0       0.95      0.96      0.96      4128
           1       0.79      0.73      0.76       787

    accuracy                           0.93      4915
   macro avg       0.87      0.85      0.86      4915
weighted avg       0.92      0.93      0.93      4915
",DEEPNN
17,0.6145075574982912,0.608762057570668,0.7676269500941619,0.903763987792472,0.7128609403780424,"[[4102, 26], [447, 340]]",0.6845576846098957,0.71,"              precision    recall  f1-score   support

           0       0.90      0.99      0.95      4128
           1       0.93      0.43      0.59       787

    accuracy                           0.90      4915
   macro avg       0.92      0.71      0.77      4915
weighted avg       0.91      0.90      0.89      4915
",DEEPNN
18,0.5413571966619326,0.5757579269347253,0.6730173137548948,0.8801627670396744,0.63042195487722,"[[4119, 9], [580, 207]]",0.5826046161859721,0.637,"              precision    recall  f1-score   support

           0       0.88      1.00      0.93      4128
           1       0.96      0.26      0.41       787

    accuracy                           0.88      4915
   macro avg       0.92      0.63      0.67      4915
weighted avg       0.89      0.88      0.85      4915
",DEEPNN
19,0.4973864715794722,0.5663396112330548,0.6600790123320632,0.8775178026449644,0.6206201427262787,"[[4122, 6], [596, 191]]",0.567465521899812,0.627,"              precision    recall  f1-score   support

           0       0.87      1.00      0.93      4128
           1       0.97      0.24      0.39       787

    accuracy                           0.88      4915
   macro avg       0.92      0.62      0.66      4915
weighted avg       0.89      0.88      0.84      4915
",DEEPNN
20,0.5384698776708495,0.5633301285954265,0.6618190625335428,0.8779247202441506,0.6218907907567743,"[[4122, 6], [594, 193]]",0.5689954814042405,0.628,"              precision    recall  f1-score   support

           0       0.87      1.00      0.93      4128
           1       0.97      0.25      0.39       787

    accuracy                           0.88      4915
   macro avg       0.92      0.62      0.66      4915
weighted avg       0.89      0.88      0.85      4915
",DEEPNN
21,0.5603268111665402,0.5265020089490073,0.6054665007563558,0.8661241098677518,0.5829851979354432,"[[4126, 2], [656, 131]]",0.5138679349205665,0.594,"              precision    recall  f1-score   support

           0       0.86      1.00      0.93      4128
           1       0.98      0.17      0.28       787

    accuracy                           0.87      4915
   macro avg       0.92      0.58      0.61      4915
weighted avg       0.88      0.87      0.82      4915
",DEEPNN
22,0.6080532317981124,0.5484352166002447,0.6268834486874758,0.8701932858596134,0.5972342781931188,"[[4123, 5], [633, 154]]",0.5296069196362452,0.603,"              precision    recall  f1-score   support

           0       0.87      1.00      0.93      4128
           1       0.97      0.20      0.33       787

    accuracy                           0.87      4915
   macro avg       0.92      0.60      0.63      4915
weighted avg       0.88      0.87      0.83      4915
",DEEPNN
23,0.5303658392665715,0.5152428579794897,0.5888398910681366,0.8630722278738555,0.5724269377382465,"[[4128, 0], [673, 114]]",0.491775619542501,0.581,"              precision    recall  f1-score   support

           0       0.86      1.00      0.92      4128
           1       1.00      0.14      0.25       787

    accuracy                           0.86      4915
   macro avg       0.93      0.57      0.59      4915
weighted avg       0.88      0.86      0.82      4915
",DEEPNN
24,0.5087415002046093,0.5073764877659934,0.5977365013010743,0.8646998982706002,0.5780237298444688,"[[4127, 1], [664, 123]]",0.5037675126707907,0.588,"              precision    recall  f1-score   support

           0       0.86      1.00      0.93      4128
           1       0.99      0.16      0.27       787

    accuracy                           0.86      4915
   macro avg       0.93      0.58      0.60      4915
weighted avg       0.88      0.86      0.82      4915
",DEEPNN
25,0.48182498328387735,0.49660506341364474,0.5865945004354859,0.8624618514750763,0.5710351656767432,"[[4127, 1], [675, 112]]",0.4900437105390966,0.58,"              precision    recall  f1-score   support

           0       0.86      1.00      0.92      4128
           1       0.99      0.14      0.25       787

    accuracy                           0.86      4915
   macro avg       0.93      0.57      0.59      4915
weighted avg       0.88      0.86      0.82      4915
",DEEPNN
26,0.4946009550123446,0.4677757407937731,0.5338058430499149,0.8526958290946084,0.5400254129606099,"[[4128, 0], [724, 63]]",0.4204263030284624,0.542,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.08      0.15       787

    accuracy                           0.85      4915
   macro avg       0.93      0.54      0.53      4915
weighted avg       0.87      0.85      0.80      4915
",DEEPNN
27,0.5701769065832899,0.467135093815915,0.5561165845648604,0.85676500508647,0.5527318932655655,"[[4128, 0], [704, 83]]",0.4525268801853215,0.5589999999999999,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.11      0.19       787

    accuracy                           0.86      4915
   macro avg       0.93      0.55      0.56      4915
weighted avg       0.88      0.86      0.80      4915
",DEEPNN
28,0.5705728275306298,0.4541015350199365,0.5326641021635913,0.8524923702950152,0.5393900889453621,"[[4128, 0], [725, 62]]",0.4204263030284624,0.542,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.08      0.15       787

    accuracy                           0.85      4915
   macro avg       0.93      0.54      0.53      4915
weighted avg       0.87      0.85      0.80      4915
",DEEPNN
29,0.5136841521731443,0.4402654759295575,0.5187608415997521,0.8500508646998983,0.5317662007623888,"[[4128, 0], [737, 50]]",0.4086942337492864,0.536,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.06      0.12       787

    accuracy                           0.85      4915
   macro avg       0.92      0.53      0.52      4915
weighted avg       0.87      0.85      0.79      4915
",DEEPNN
30,0.4617514849612207,0.4266230506556375,0.5116658904071304,0.8488301119023398,0.5279542566709021,"[[4128, 0], [743, 44]]",0.39874801131738286,0.531,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.06      0.11       787

    accuracy                           0.85      4915
   macro avg       0.92      0.53      0.51      4915
weighted avg       0.87      0.85      0.79      4915
",DEEPNN
31,0.5125848367677203,0.4115513988903591,0.4872935051895512,0.8447609359104782,0.5152477763659467,"[[4128, 0], [763, 24]]",0.36793497565766103,0.516,"              precision    recall  f1-score   support

           0       0.84      1.00      0.92      4128
           1       1.00      0.03      0.06       787

    accuracy                           0.84      4915
   macro avg       0.92      0.52      0.49      4915
weighted avg       0.87      0.84      0.78      4915
",DEEPNN
32,0.5426898985568965,0.41618666362452816,0.5104738955823294,0.8486266531027467,0.5273189326556544,"[[4128, 0], [744, 43]]",0.39874801131738286,0.531,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.05      0.10       787

    accuracy                           0.85      4915
   macro avg       0.92      0.53      0.51      4915
weighted avg       0.87      0.85      0.79      4915
",DEEPNN
33,0.5303860946394066,0.3988855082493324,0.49225932239723164,0.8455747711088505,0.5177890724269377,"[[4128, 0], [759, 28]]",0.37629937629937626,0.52,"              precision    recall  f1-score   support

           0       0.84      1.00      0.92      4128
           1       1.00      0.04      0.07       787

    accuracy                           0.85      4915
   macro avg       0.92      0.52      0.49      4915
weighted avg       0.87      0.85      0.78      4915
",DEEPNN
34,0.5464043369392556,0.390234947591633,0.48604472913416,0.844557477110885,0.5146124523506989,"[[4128, 0], [764, 23]]",0.3658265502925697,0.515,"              precision    recall  f1-score   support

           0       0.84      1.00      0.92      4128
           1       1.00      0.03      0.06       787

    accuracy                           0.84      4915
   macro avg       0.92      0.51      0.49      4915
weighted avg       0.87      0.84      0.78      4915
",DEEPNN
35,0.4940774534993312,0.40661284598437225,0.5008384004701957,0.846998982706002,0.5222363405336722,"[[4128, 0], [752, 35]]",0.3845549142514326,0.524,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.04      0.09       787

    accuracy                           0.85      4915
   macro avg       0.92      0.52      0.50      4915
weighted avg       0.87      0.85      0.78      4915
",DEEPNN
36,0.5641140275580041,0.39451336009161814,0.48853934167789215,0.8449643947100712,0.5158831003811944,"[[4128, 0], [762, 25]]",0.37003642832827494,0.517,"              precision    recall  f1-score   support

           0       0.84      1.00      0.92      4128
           1       1.00      0.03      0.06       787

    accuracy                           0.84      4915
   macro avg       0.92      0.52      0.49      4915
weighted avg       0.87      0.84      0.78      4915
",DEEPNN
37,0.5321278784734508,0.3955513931714095,0.5056784017434275,0.8478128179043743,0.5247776365946633,"[[4128, 0], [748, 39]]",0.3927042160737813,0.528,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.05      0.09       787

    accuracy                           0.85      4915
   macro avg       0.92      0.52      0.51      4915
weighted avg       0.87      0.85      0.79      4915
",DEEPNN
38,0.4903038314957585,0.3958730778910897,0.5104738955823294,0.8486266531027467,0.5273189326556544,"[[4128, 0], [744, 43]]",0.39874801131738286,0.531,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.05      0.10       787

    accuracy                           0.85      4915
   macro avg       0.92      0.53      0.51      4915
weighted avg       0.87      0.85      0.79      4915
",DEEPNN
39,0.5857152192462839,0.39087064506171587,0.5104738955823294,0.8486266531027467,0.5273189326556544,"[[4128, 0], [744, 43]]",0.39874801131738286,0.531,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.05      0.10       787

    accuracy                           0.85      4915
   macro avg       0.92      0.53      0.51      4915
weighted avg       0.87      0.85      0.79      4915
",DEEPNN
40,0.5024788228625602,0.3957913096074934,0.526916804761066,0.8514750762970499,0.5362134688691232,"[[4128, 0], [730, 57]]",0.4184860620357549,0.541,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.07      0.14       787

    accuracy                           0.85      4915
   macro avg       0.92      0.54      0.53      4915
weighted avg       0.87      0.85      0.79      4915
",DEEPNN
