Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,1.3925507273139623,1.0215306297525184,0.3970660205401571,0.4012207527975585,0.6409609768229859,"[[1190, 2938], [5, 782]]",0.6007549361207898,0.648,"              precision    recall  f1-score   support

           0       1.00      0.29      0.45      4128
           1       0.21      0.99      0.35       787

    accuracy                           0.40      4915
   macro avg       0.60      0.64      0.40      4915
weighted avg       0.87      0.40      0.43      4915
",TRANSFORMERNN
2,1.0052453610388674,1.0719753240610097,0.38846790838576517,0.3916581892166836,0.6368107473183416,"[[1140, 2988], [2, 785]]",0.598040990709395,0.647,"              precision    recall  f1-score   support

           0       1.00      0.28      0.43      4128
           1       0.21      1.00      0.34       787

    accuracy                           0.39      4915
   macro avg       0.60      0.64      0.39      4915
weighted avg       0.87      0.39      0.42      4915
",TRANSFORMERNN
3,0.8094662787585423,1.0520725753400233,0.3968187988402826,0.4008138351983723,0.6422613287136905,"[[1185, 2943], [2, 785]]",0.6081699953342785,0.654,"              precision    recall  f1-score   support

           0       1.00      0.29      0.45      4128
           1       0.21      1.00      0.35       787

    accuracy                           0.40      4915
   macro avg       0.60      0.64      0.40      4915
weighted avg       0.87      0.40      0.43      4915
",TRANSFORMERNN
4,0.7634945723911125,1.0383210631159994,0.4075145612882286,0.4126144455747711,0.6498007224963801,"[[1242, 2886], [1, 786]]",0.6218107162634898,0.664,"              precision    recall  f1-score   support

           0       1.00      0.30      0.46      4128
           1       0.21      1.00      0.35       787

    accuracy                           0.41      4915
   macro avg       0.61      0.65      0.41      4915
weighted avg       0.87      0.41      0.44      4915
",TRANSFORMERNN
5,0.711215695685574,1.0623902724934864,0.4075145612882286,0.4126144455747711,0.6498007224963801,"[[1242, 2886], [1, 786]]",0.6274267758949612,0.668,"              precision    recall  f1-score   support

           0       1.00      0.30      0.46      4128
           1       0.21      1.00      0.35       787

    accuracy                           0.41      4915
   macro avg       0.61      0.65      0.41      4915
weighted avg       0.87      0.41      0.44      4915
",TRANSFORMERNN
6,0.6968418395767609,1.0063920849329466,0.42412142667752406,0.4313326551373347,0.6604299333648533,"[[1335, 2793], [2, 785]]",0.6329963165362014,0.6719999999999999,"              precision    recall  f1-score   support

           0       1.00      0.32      0.49      4128
           1       0.22      1.00      0.36       787

    accuracy                           0.43      4915
   macro avg       0.61      0.66      0.42      4915
weighted avg       0.87      0.43      0.47      4915
",TRANSFORMERNN
7,0.647778368824058,1.011967679896912,0.4277048084901494,0.43540183112919634,0.6628524139850083,"[[1355, 2773], [2, 785]]",0.635763957167629,0.6739999999999999,"              precision    recall  f1-score   support

           0       1.00      0.33      0.49      4128
           1       0.22      1.00      0.36       787

    accuracy                           0.44      4915
   macro avg       0.61      0.66      0.43      4915
weighted avg       0.87      0.44      0.47      4915
",TRANSFORMERNN
8,0.6143871592978637,0.9922984776558814,0.44432407317484274,0.4545269582909461,0.673723872915497,"[[1450, 2678], [3, 784]]",0.6521376914350538,0.6859999999999999,"              precision    recall  f1-score   support

           0       1.00      0.35      0.52      4128
           1       0.23      1.00      0.37       787

    accuracy                           0.45      4915
   macro avg       0.61      0.67      0.44      4915
weighted avg       0.87      0.45      0.50      4915
",TRANSFORMERNN
9,0.5885487547426512,0.9682072610050053,0.45533487731737876,0.4675483214649034,0.679933210947273,"[[1517, 2611], [6, 781]]",0.6557674400130632,0.688,"              precision    recall  f1-score   support

           0       1.00      0.37      0.54      4128
           1       0.23      0.99      0.37       787

    accuracy                           0.47      4915
   macro avg       0.61      0.68      0.46      4915
weighted avg       0.87      0.47      0.51      4915
",TRANSFORMERNN
10,0.5806887593000165,0.9571363569854142,0.46384095832802347,0.4775178026449644,0.6858682884666529,"[[1566, 2562], [6, 781]]",0.662414407757211,0.6930000000000001,"              precision    recall  f1-score   support

           0       1.00      0.38      0.55      4128
           1       0.23      0.99      0.38       787

    accuracy                           0.48      4915
   macro avg       0.61      0.69      0.46      4915
weighted avg       0.87      0.48      0.52      4915
",TRANSFORMERNN
