Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,0.7126495162396757,0.6779172296647902,0.6239059093763952,0.8669379450661241,0.5958104936812347,"[[4106, 22], [632, 155]]",0.5238095238095238,0.6,"              precision    recall  f1-score   support

           0       0.87      0.99      0.93      4128
           1       0.88      0.20      0.32       787

    accuracy                           0.87      4915
   macro avg       0.87      0.60      0.62      4915
weighted avg       0.87      0.87      0.83      4915
",DEEPNN
2,0.4180949394200719,0.6743918974678238,0.6985522328140787,0.8817904374364192,0.654015746431843,"[[4083, 45], [536, 251]]",0.6201291111470753,0.662,"              precision    recall  f1-score   support

           0       0.88      0.99      0.93      4128
           1       0.85      0.32      0.46       787

    accuracy                           0.88      4915
   macro avg       0.87      0.65      0.70      4915
weighted avg       0.88      0.88      0.86      4915
",DEEPNN
3,0.25442033277232673,0.6571342240680348,0.531645418019658,0.8510681586978637,0.5385422207283079,"[[4121, 7], [725, 62]]",0.42236058603224924,0.543,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       0.90      0.08      0.14       787

    accuracy                           0.85      4915
   macro avg       0.87      0.54      0.53      4915
weighted avg       0.86      0.85      0.79      4915
",DEEPNN
4,0.18419539473894853,0.6550480994311246,0.5675916848905311,0.8575788402848423,0.5593867892004767,"[[4120, 8], [692, 95]]",0.4652828087190936,0.5660000000000001,"              precision    recall  f1-score   support

           0       0.86      1.00      0.92      4128
           1       0.92      0.12      0.21       787

    accuracy                           0.86      4915
   macro avg       0.89      0.56      0.57      4915
weighted avg       0.87      0.86      0.81      4915
",DEEPNN
5,0.15328941648509864,0.670341348493254,0.7769710720363017,0.9023397761953205,0.730010071609389,"[[4060, 68], [412, 375]]",0.7138268609796519,0.732,"              precision    recall  f1-score   support

           0       0.91      0.98      0.94      4128
           1       0.85      0.48      0.61       787

    accuracy                           0.90      4915
   macro avg       0.88      0.73      0.78      4915
weighted avg       0.90      0.90      0.89      4915
",DEEPNN
6,0.14910230323206966,0.6735973273004804,0.8241560786803026,0.8988809766022381,0.8472453594259429,"[[3811, 317], [180, 607]]",0.8449574941909399,0.8460000000000001,"              precision    recall  f1-score   support

           0       0.95      0.92      0.94      4128
           1       0.66      0.77      0.71       787

    accuracy                           0.90      4915
   macro avg       0.81      0.85      0.82      4915
weighted avg       0.91      0.90      0.90      4915
",DEEPNN
7,0.15869819622556136,0.6784931204535745,0.7201933095010824,0.7920651068158698,0.8319900416654354,"[[3192, 936], [86, 701]]",0.8366980547031462,0.837,"              precision    recall  f1-score   support

           0       0.97      0.77      0.86      4128
           1       0.43      0.89      0.58       787

    accuracy                           0.79      4915
   macro avg       0.70      0.83      0.72      4915
weighted avg       0.89      0.79      0.82      4915
",DEEPNN
8,0.13840417051450135,0.6795530559180619,0.6827225615593122,0.7497456765005086,0.8129666430267033,"[[2972, 1156], [74, 713]]",0.8147544086437204,0.8160000000000001,"              precision    recall  f1-score   support

           0       0.98      0.72      0.83      4128
           1       0.38      0.91      0.54       787

    accuracy                           0.75      4915
   macro avg       0.68      0.81      0.68      4915
weighted avg       0.88      0.75      0.78      4915
",DEEPNN
9,0.13216609686522618,0.6694869298439521,0.8156507657040484,0.8893184130213632,0.8544075295745792,"[[3739, 389], [155, 632]]",0.8524865055257351,0.853,"              precision    recall  f1-score   support

           0       0.96      0.91      0.93      4128
           1       0.62      0.80      0.70       787

    accuracy                           0.89      4915
   macro avg       0.79      0.85      0.82      4915
weighted avg       0.91      0.89      0.89      4915
",DEEPNN
10,0.12150685853530975,0.6871710729289364,0.5228944239869436,0.5497456765005087,0.7221827196792845,"[[1934, 2194], [19, 768]]",0.7186594601021956,0.735,"              precision    recall  f1-score   support

           0       0.99      0.47      0.64      4128
           1       0.26      0.98      0.41       787

    accuracy                           0.55      4915
   macro avg       0.62      0.72      0.52      4915
weighted avg       0.87      0.55      0.60      4915
",DEEPNN
