Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,1.9555781657020304,0.8841505329330246,0.2777858951395888,0.27812817904374365,0.5445419387724949,"[[630, 3498], [50, 737]]",0.4622007312183041,0.544,"              precision    recall  f1-score   support

           0       0.93      0.15      0.26      4128
           1       0.17      0.94      0.29       787

    accuracy                           0.28      4915
   macro avg       0.55      0.54      0.28      4915
weighted avg       0.81      0.28      0.27      4915
",TRANSFORMERNN
2,1.4314213008972247,1.0301581001901008,0.19975195456386519,0.20895218718209563,0.5239277675994602,"[[250, 3878], [10, 777]]",0.3959505749938831,0.526,"              precision    recall  f1-score   support

           0       0.96      0.06      0.11      4128
           1       0.17      0.99      0.29       787

    accuracy                           0.21      4915
   macro avg       0.56      0.52      0.20      4915
weighted avg       0.83      0.21      0.14      4915
",TRANSFORMERNN
3,1.3482416338222034,0.9592482076062785,0.22917654152751216,0.23438453713123092,0.5395824714596692,"[[374, 3754], [9, 778]]",0.41553174015347333,0.536,"              precision    recall  f1-score   support

           0       0.98      0.09      0.17      4128
           1       0.17      0.99      0.29       787

    accuracy                           0.23      4915
   macro avg       0.57      0.54      0.23      4915
weighted avg       0.85      0.23      0.19      4915
",TRANSFORMERNN
4,1.2630093574061658,0.9053445055887297,0.2626358880096599,0.26429298067141405,0.5512173042069285,"[[533, 3595], [21, 766]]",0.4356520672310146,0.54,"              precision    recall  f1-score   support

           0       0.96      0.13      0.23      4128
           1       0.18      0.97      0.30       787

    accuracy                           0.26      4915
   macro avg       0.57      0.55      0.26      4915
weighted avg       0.84      0.26      0.24      4915
",TRANSFORMERNN
5,1.2052545975242421,0.8865347667173906,0.2796217892720454,0.28036622583926757,0.561814502625021,"[[610, 3518], [19, 768]]",0.45249879549735006,0.55,"              precision    recall  f1-score   support

           0       0.97      0.15      0.26      4128
           1       0.18      0.98      0.30       787

    accuracy                           0.28      4915
   macro avg       0.57      0.56      0.28      4915
weighted avg       0.84      0.28      0.26      4915
",TRANSFORMERNN
6,1.1601494391482814,0.924126930825122,0.2725069654051544,0.2736520854526958,0.5588458095702452,"[[575, 3553], [17, 770]]",0.4502299260620336,0.55,"              precision    recall  f1-score   support

           0       0.97      0.14      0.24      4128
           1       0.18      0.98      0.30       787

    accuracy                           0.27      4915
   macro avg       0.57      0.56      0.27      4915
weighted avg       0.84      0.27      0.25      4915
",TRANSFORMERNN
7,1.0848468420614774,0.8072006563087563,0.424618445641189,0.4337741607324517,0.6469716221939856,"[[1376, 2752], [31, 756]]",0.5972748187736685,0.638,"              precision    recall  f1-score   support

           0       0.98      0.33      0.50      4128
           1       0.22      0.96      0.35       787

    accuracy                           0.43      4915
   macro avg       0.60      0.65      0.42      4915
weighted avg       0.86      0.43      0.47      4915
",TRANSFORMERNN
8,1.1379934360177686,0.8467833353327466,0.4391691903425983,0.45025432349949135,0.6593536686268137,"[[1452, 2676], [26, 761]]",0.6267305005224673,0.661,"              precision    recall  f1-score   support

           0       0.98      0.35      0.52      4128
           1       0.22      0.97      0.36       787

    accuracy                           0.45      4915
   macro avg       0.60      0.66      0.44      4915
weighted avg       0.86      0.45      0.49      4915
",TRANSFORMERNN
9,1.0147013698325336,0.6705568750183304,0.6202576144529257,0.6744659206510681,0.7763779513016755,"[[2586, 1542], [58, 729]]",0.7844687357668033,0.788,"              precision    recall  f1-score   support

           0       0.98      0.63      0.76      4128
           1       0.32      0.93      0.48       787

    accuracy                           0.67      4915
   macro avg       0.65      0.78      0.62      4915
weighted avg       0.87      0.67      0.72      4915
",TRANSFORMERNN
10,1.0291884301254095,0.7007163546302102,0.6131556141198451,0.6642929806714141,0.7754637495936881,"[[2526, 1602], [48, 739]]",0.7791627815674536,0.784,"              precision    recall  f1-score   support

           0       0.98      0.61      0.75      4128
           1       0.32      0.94      0.47       787

    accuracy                           0.66      4915
   macro avg       0.65      0.78      0.61      4915
weighted avg       0.87      0.66      0.71      4915
",TRANSFORMERNN
11,0.969814052946179,0.6992400931073474,0.6227829486515613,0.6750762970498474,0.7844543231582991,"[[2574, 1554], [43, 744]]",0.7874697042150479,0.792,"              precision    recall  f1-score   support

           0       0.98      0.62      0.76      4128
           1       0.32      0.95      0.48       787

    accuracy                           0.68      4915
   macro avg       0.65      0.78      0.62      4915
weighted avg       0.88      0.68      0.72      4915
",TRANSFORMERNN
12,0.9187490501403716,0.6356706328980335,0.6549270687498441,0.7141403865717192,0.8041107372221072,"[[2773, 1355], [50, 737]]",0.8166589177203715,0.819,"              precision    recall  f1-score   support

           0       0.98      0.67      0.80      4128
           1       0.35      0.94      0.51       787

    accuracy                           0.71      4915
   macro avg       0.67      0.80      0.65      4915
weighted avg       0.88      0.71      0.75      4915
",TRANSFORMERNN
13,0.870284606801441,0.6151729264816681,0.6711582487310745,0.7332655137334689,0.8139537961841159,"[[2870, 1258], [53, 734]]",0.8303708819502502,0.8320000000000001,"              precision    recall  f1-score   support

           0       0.98      0.70      0.81      4128
           1       0.37      0.93      0.53       787

    accuracy                           0.73      4915
   macro avg       0.68      0.81      0.67      4915
weighted avg       0.88      0.73      0.77      4915
",TRANSFORMERNN
14,0.8848414376856178,0.6515700635197875,0.6614067553746228,0.7214649033570701,0.8089854023226264,"[[2808, 1320], [49, 738]]",0.8218443162263387,0.8240000000000001,"              precision    recall  f1-score   support

           0       0.98      0.68      0.80      4128
           1       0.36      0.94      0.52       787

    accuracy                           0.72      4915
   macro avg       0.67      0.81      0.66      4915
weighted avg       0.88      0.72      0.76      4915
",TRANSFORMERNN
15,0.8528004579836537,0.5661247252643883,0.6989948036189355,0.7643947100712106,0.831971572944062,"[[3024, 1104], [54, 733]]",0.8428914420148568,0.8440000000000001,"              precision    recall  f1-score   support

           0       0.98      0.73      0.84      4128
           1       0.40      0.93      0.56       787

    accuracy                           0.76      4915
   macro avg       0.69      0.83      0.70      4915
weighted avg       0.89      0.76      0.79      4915
",TRANSFORMERNN
16,0.78469131456696,0.6220315121985102,0.6846868946576543,0.748321464903357,0.8234311744629296,"[[2943, 1185], [52, 735]]",0.8365558071116383,0.8380000000000001,"              precision    recall  f1-score   support

           0       0.98      0.71      0.83      4128
           1       0.38      0.93      0.54       787

    accuracy                           0.75      4915
   macro avg       0.68      0.82      0.68      4915
weighted avg       0.89      0.75      0.78      4915
",TRANSFORMERNN
