Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,1.3519005185152801,0.7877558338177668,0.13923804449768792,0.160528992878942,0.49715704815657535,"[[8, 4120], [6, 781]]",0.3346534022318992,0.499,"              precision    recall  f1-score   support

           0       0.57      0.00      0.00      4128
           1       0.16      0.99      0.27       787

    accuracy                           0.16      4915
   macro avg       0.37      0.50      0.14      4915
weighted avg       0.51      0.16      0.05      4915
",RESIDUALNN
2,1.105794421912116,0.8188401940581086,0.14075472510127968,0.1619532044760936,0.4995475163263497,"[[12, 4116], [3, 784]]",0.3346534022318992,0.499,"              precision    recall  f1-score   support

           0       0.80      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.48      0.50      0.14      4915
weighted avg       0.70      0.16      0.05      4915
",RESIDUALNN
3,0.7845257456103961,0.8493821605459436,0.14075472510127968,0.1619532044760936,0.4995475163263497,"[[12, 4116], [3, 784]]",0.3346534022318992,0.499,"              precision    recall  f1-score   support

           0       0.80      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.48      0.50      0.14      4915
weighted avg       0.70      0.16      0.05      4915
",RESIDUALNN
4,0.666697261866295,0.7857575997129663,0.14975679866363736,0.1686673448626653,0.5020020093968854,"[[48, 4080], [6, 781]]",0.34775647994054704,0.505,"              precision    recall  f1-score   support

           0       0.89      0.01      0.02      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.17      4915
   macro avg       0.52      0.50      0.15      4915
weighted avg       0.77      0.17      0.06      4915
",RESIDUALNN
5,0.579852221813053,0.7488550009665551,0.16719082493467996,0.18229908443540183,0.5090889195059248,"[[117, 4011], [8, 779]]",0.3669204195519985,0.514,"              precision    recall  f1-score   support

           0       0.94      0.03      0.06      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.18      4915
   macro avg       0.55      0.51      0.17      4915
weighted avg       0.81      0.18      0.09      4915
",RESIDUALNN
6,0.5587953024640165,0.7334817849196397,0.18504106457439604,0.19674465920651069,0.5171745257232351,"[[189, 3939], [9, 778]]",0.3890386343216532,0.524,"              precision    recall  f1-score   support

           0       0.95      0.05      0.09      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.20      4915
   macro avg       0.56      0.52      0.19      4915
weighted avg       0.83      0.20      0.12      4915
",RESIDUALNN
7,0.5231527509433883,0.7352557708690692,0.17608681699429618,0.1896236012207528,0.5144777845906838,"[[151, 3977], [6, 781]]",0.3788539144471348,0.519,"              precision    recall  f1-score   support

           0       0.96      0.04      0.07      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.19      4915
   macro avg       0.56      0.51      0.18      4915
weighted avg       0.83      0.19      0.10      4915
",RESIDUALNN
8,0.48897014789283283,0.7223402641036294,0.21263289216183093,0.22014242115971516,0.5326463892418467,"[[301, 3827], [6, 781]]",0.42380043158477476,0.541,"              precision    recall  f1-score   support

           0       0.98      0.07      0.14      4128
           1       0.17      0.99      0.29       787

    accuracy                           0.22      4915
   macro avg       0.57      0.53      0.21      4915
weighted avg       0.85      0.22      0.16      4915
",RESIDUALNN
9,0.4183677168884154,0.7578769976442511,0.14655691049588415,0.1664292980671414,0.5022122450085202,"[[34, 4094], [3, 784]]",0.349914462429267,0.506,"              precision    recall  f1-score   support

           0       0.92      0.01      0.02      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.17      4915
   macro avg       0.54      0.50      0.15      4915
weighted avg       0.80      0.17      0.06      4915
",RESIDUALNN
10,0.4205676457242054,0.7387394525788047,0.1571776983175259,0.1745676500508647,0.5060288062803503,"[[76, 4052], [5, 782]]",0.3685031185031185,0.514,"              precision    recall  f1-score   support

           0       0.94      0.02      0.04      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.17      4915
   macro avg       0.55      0.51      0.16      4915
weighted avg       0.81      0.17      0.07      4915
",RESIDUALNN
11,0.41494275508448486,0.7355445847882853,0.1602669314795083,0.1770091556459817,0.5074822946524433,"[[88, 4040], [5, 782]]",0.37058680775904246,0.515,"              precision    recall  f1-score   support

           0       0.95      0.02      0.04      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.18      4915
   macro avg       0.55      0.51      0.16      4915
weighted avg       0.82      0.18      0.08      4915
",RESIDUALNN
12,0.3902949363834434,0.7411243187916743,0.15069442892275892,0.16948118006103763,0.5030007055051565,"[[51, 4077], [5, 782]]",0.35372317066296466,0.507,"              precision    recall  f1-score   support

           0       0.91      0.01      0.02      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.17      4915
   macro avg       0.54      0.50      0.15      4915
weighted avg       0.79      0.17      0.06      4915
",RESIDUALNN
13,0.34920096817458496,0.7383825430622348,0.15303583639847468,0.1713123092573754,0.5040908217842263,"[[60, 4068], [5, 782]]",0.3579811055539211,0.509,"              precision    recall  f1-score   support

           0       0.92      0.01      0.03      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.17      4915
   macro avg       0.54      0.50      0.15      4915
weighted avg       0.80      0.17      0.07      4915
",RESIDUALNN
14,0.375199261596126,0.7370980010404216,0.1565602853745541,0.17416073245167854,0.5063007582025748,"[[73, 4055], [4, 783]]",0.3669204195519985,0.514,"              precision    recall  f1-score   support

           0       0.95      0.02      0.03      4128
           1       0.16      0.99      0.28       787

    accuracy                           0.17      4915
   macro avg       0.55      0.51      0.16      4915
weighted avg       0.82      0.17      0.07      4915
",RESIDUALNN
15,0.30651767251306566,0.7106236629671865,0.30548460275602823,0.30559511698880976,0.5840326822493426,"[[720, 3408], [5, 782]]",0.5083585035437663,0.589,"              precision    recall  f1-score   support

           0       0.99      0.17      0.30      4128
           1       0.19      0.99      0.31       787

    accuracy                           0.31      4915
   macro avg       0.59      0.58      0.31      4915
weighted avg       0.86      0.31      0.30      4915
",RESIDUALNN
16,0.33385021036321466,0.6990102320522457,0.43513314047562,0.4441505595116989,0.6660039473813816,"[[1402, 2726], [6, 781]]",0.6441363988599061,0.679,"              precision    recall  f1-score   support

           0       1.00      0.34      0.51      4128
           1       0.22      0.99      0.36       787

    accuracy                           0.44      4915
   macro avg       0.61      0.67      0.44      4915
weighted avg       0.87      0.44      0.48      4915
",RESIDUALNN
17,0.3040695126551916,0.6705837040752559,0.5808350255830126,0.6203458799593082,0.7652411584074545,"[[2279, 1849], [17, 770]]",0.7785805244419033,0.7869999999999999,"              precision    recall  f1-score   support

           0       0.99      0.55      0.71      4128
           1       0.29      0.98      0.45       787

    accuracy                           0.62      4915
   macro avg       0.64      0.77      0.58      4915
weighted avg       0.88      0.62      0.67      4915
",RESIDUALNN
18,0.326852787060268,0.6714296681540353,0.5738349447147247,0.6118006103763988,0.7601539491051289,"[[2237, 1891], [17, 770]]",0.7729166666666667,0.782,"              precision    recall  f1-score   support

           0       0.99      0.54      0.70      4128
           1       0.29      0.98      0.45       787

    accuracy                           0.61      4915
   macro avg       0.64      0.76      0.57      4915
weighted avg       0.88      0.61      0.66      4915
",RESIDUALNN
19,0.302463481071833,0.6700994434294762,0.5763422301726544,0.6144455747711088,0.7632711614609498,"[[2247, 1881], [14, 773]]",0.773863874389198,0.7829999999999999,"              precision    recall  f1-score   support

           0       0.99      0.54      0.70      4128
           1       0.29      0.98      0.45       787

    accuracy                           0.61      4915
   macro avg       0.64      0.76      0.58      4915
weighted avg       0.88      0.61      0.66      4915
",RESIDUALNN
20,0.30836384212880424,0.6484461612515635,0.6768320491691253,0.7385554425228891,0.8207024208799976,"[[2889, 1239], [46, 741]]",0.8277615896186844,0.83,"              precision    recall  f1-score   support

           0       0.98      0.70      0.82      4128
           1       0.37      0.94      0.54       787

    accuracy                           0.74      4915
   macro avg       0.68      0.82      0.68      4915
weighted avg       0.89      0.74      0.77      4915
",RESIDUALNN
21,0.29793443775270134,0.6367247747136401,0.7261423118950259,0.794913530010173,0.8444839777685844,"[[3185, 943], [65, 722]]",0.8391190157301383,0.8400000000000001,"              precision    recall  f1-score   support

           0       0.98      0.77      0.86      4128
           1       0.43      0.92      0.59       787

    accuracy                           0.79      4915
   macro avg       0.71      0.84      0.73      4915
weighted avg       0.89      0.79      0.82      4915
",RESIDUALNN
22,0.2805179823318433,0.637150042242818,0.7179432261756351,0.7857578840284842,0.8410901963101958,"[[3136, 992], [61, 726]]",0.8379888886540903,0.839,"              precision    recall  f1-score   support

           0       0.98      0.76      0.86      4128
           1       0.42      0.92      0.58       787

    accuracy                           0.79      4915
   macro avg       0.70      0.84      0.72      4915
weighted avg       0.89      0.79      0.81      4915
",RESIDUALNN
23,0.28397068612277515,0.6306902108254371,0.7477862795641034,0.8154628687690743,0.8613453047585276,"[[3277, 851], [56, 731]]",0.8604102332354197,0.861,"              precision    recall  f1-score   support

           0       0.98      0.79      0.88      4128
           1       0.46      0.93      0.62       787

    accuracy                           0.82      4915
   macro avg       0.72      0.86      0.75      4915
weighted avg       0.90      0.82      0.84      4915
",RESIDUALNN
24,0.2739119016565382,0.6336384462071704,0.7243772185196489,0.7912512716174974,0.8484741450213251,"[[3155, 973], [53, 734]]",0.8490338164251208,0.8500000000000001,"              precision    recall  f1-score   support

           0       0.98      0.76      0.86      4128
           1       0.43      0.93      0.59       787

    accuracy                           0.79      4915
   macro avg       0.71      0.85      0.72      4915
weighted avg       0.89      0.79      0.82      4915
",RESIDUALNN
25,0.27828513757724843,0.6174965934319929,0.7872426922937444,0.854526958290946,0.8779165189168957,"[[3482, 646], [69, 718]]",0.8718149007166348,0.872,"              precision    recall  f1-score   support

           0       0.98      0.84      0.91      4128
           1       0.53      0.91      0.67       787

    accuracy                           0.85      4915
   macro avg       0.75      0.88      0.79      4915
weighted avg       0.91      0.85      0.87      4915
",RESIDUALNN
26,0.2945620336239376,0.5900757111512221,0.8605133582752659,0.9224821973550356,0.8726081466761226,"[[3905, 223], [158, 629]]",0.8772532085206396,0.878,"              precision    recall  f1-score   support

           0       0.96      0.95      0.95      4128
           1       0.74      0.80      0.77       787

    accuracy                           0.92      4915
   macro avg       0.85      0.87      0.86      4915
weighted avg       0.93      0.92      0.92      4915
",RESIDUALNN
27,0.26732133811822645,0.5700074503948163,0.8611614774693369,0.9298067141403866,0.83994621292712,"[[4013, 115], [230, 557]]",0.8368013055895553,0.84,"              precision    recall  f1-score   support

           0       0.95      0.97      0.96      4128
           1       0.83      0.71      0.76       787

    accuracy                           0.93      4915
   macro avg       0.89      0.84      0.86      4915
weighted avg       0.93      0.93      0.93      4915
",RESIDUALNN
28,0.2527800136213672,0.5735762436668594,0.8671085370994593,0.9298067141403866,0.8605142122967209,"[[3973, 155], [190, 597]]",0.8603713716792669,0.862,"              precision    recall  f1-score   support

           0       0.95      0.96      0.96      4128
           1       0.79      0.76      0.78       787

    accuracy                           0.93      4915
   macro avg       0.87      0.86      0.87      4915
weighted avg       0.93      0.93      0.93      4915
",RESIDUALNN
29,0.2589107253934656,0.5718636930762947,0.8671285323725815,0.930824008138352,0.8554636326251195,"[[3989, 139], [201, 586]]",0.8539666313752693,0.856,"              precision    recall  f1-score   support

           0       0.95      0.97      0.96      4128
           1       0.81      0.74      0.78       787

    accuracy                           0.93      4915
   macro avg       0.88      0.86      0.87      4915
weighted avg       0.93      0.93      0.93      4915
",RESIDUALNN
30,0.2626993752809035,0.5535920448117442,0.8477261350526998,0.9275686673448627,0.8093044494843533,"[[4059, 69], [287, 500]]",0.8039264249389075,0.81,"              precision    recall  f1-score   support

           0       0.93      0.98      0.96      4128
           1       0.88      0.64      0.74       787

    accuracy                           0.93      4915
   macro avg       0.91      0.81      0.85      4915
weighted avg       0.93      0.93      0.92      4915
",RESIDUALNN
31,0.24305456219590268,0.5549989242058295,0.8602373158644665,0.9320447609359105,0.8268809777094845,"[[4052, 76], [258, 529]]",0.8225129498860697,0.827,"              precision    recall  f1-score   support

           0       0.94      0.98      0.96      4128
           1       0.87      0.67      0.76       787

    accuracy                           0.93      4915
   macro avg       0.91      0.83      0.86      4915
weighted avg       0.93      0.93      0.93      4915
",RESIDUALNN
32,0.2965098913409747,0.5500375481394978,0.8463955830265991,0.9267548321464903,0.8088199533603223,"[[4055, 73], [287, 500]]",0.7983952259989516,0.8049999999999999,"              precision    recall  f1-score   support

           0       0.93      0.98      0.96      4128
           1       0.87      0.64      0.74       787

    accuracy                           0.93      4915
   macro avg       0.90      0.81      0.85      4915
weighted avg       0.92      0.93      0.92      4915
",RESIDUALNN
33,0.26827158560866815,0.5300463012286595,0.8107581866698756,0.9171922685656154,0.7573633253055958,"[[4097, 31], [376, 411]]",0.7377693835669521,0.753,"              precision    recall  f1-score   support

           0       0.92      0.99      0.95      4128
           1       0.93      0.52      0.67       787

    accuracy                           0.92      4915
   macro avg       0.92      0.76      0.81      4915
weighted avg       0.92      0.92      0.91      4915
",RESIDUALNN
