Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,2.301394706377477,0.5900463965032008,0.4988413051538747,0.8433367243133265,0.5200561079755326,"[[4110, 18], [752, 35]]",0.3921550737060164,0.527,"              precision    recall  f1-score   support

           0       0.85      1.00      0.91      4128
           1       0.66      0.04      0.08       787

    accuracy                           0.84      4915
   macro avg       0.75      0.52      0.50      4915
weighted avg       0.82      0.84      0.78      4915
",RESIDUALNN
2,2.074680848316186,0.543816576530407,0.46757901619036146,0.8398779247202441,0.5046277998581602,"[[4119, 9], [778, 9]]",0.35039180729432257,0.507,"              precision    recall  f1-score   support

           0       0.84      1.00      0.91      4128
           1       0.50      0.01      0.02       787

    accuracy                           0.84      4915
   macro avg       0.67      0.50      0.47      4915
weighted avg       0.79      0.84      0.77      4915
",RESIDUALNN
3,1.8074635999862636,0.5064865242351185,0.466734540070282,0.8408952187182096,0.504719220028959,"[[4125, 3], [779, 8]]",0.3482299297038272,0.506,"              precision    recall  f1-score   support

           0       0.84      1.00      0.91      4128
           1       0.73      0.01      0.02       787

    accuracy                           0.84      4915
   macro avg       0.78      0.50      0.47      4915
weighted avg       0.82      0.84      0.77      4915
",RESIDUALNN
4,1.5360483864455348,0.5025081646132779,0.478403330981917,0.8431332655137335,0.5106793842282045,"[[4127, 1], [770, 17]]",0.3610926363307865,0.512,"              precision    recall  f1-score   support

           0       0.84      1.00      0.91      4128
           1       0.94      0.02      0.04       787

    accuracy                           0.84      4915
   macro avg       0.89      0.51      0.48      4915
weighted avg       0.86      0.84      0.77      4915
",RESIDUALNN
5,1.3243675078875543,0.4829544746256494,0.4758639537317203,0.8427263479145473,0.5094087361977089,"[[4127, 1], [772, 15]]",0.3610926363307865,0.512,"              precision    recall  f1-score   support

           0       0.84      1.00      0.91      4128
           1       0.94      0.02      0.04       787

    accuracy                           0.84      4915
   macro avg       0.89      0.51      0.48      4915
weighted avg       0.86      0.84      0.77      4915
",RESIDUALNN
6,1.1636217169711986,0.49423196176429846,0.49563428856973313,0.8455747711088505,0.5193316723796578,"[[4125, 3], [756, 31]]",0.37991199669631615,0.521,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       0.91      0.04      0.08       787

    accuracy                           0.85      4915
   macro avg       0.88      0.52      0.50      4915
weighted avg       0.86      0.85      0.78      4915
",RESIDUALNN
7,1.2079032703905421,0.498061085676218,0.5330713971558423,0.8516785350966429,0.5394197928055712,"[[4123, 5], [724, 63]]",0.42368927141460955,0.543,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       0.93      0.08      0.15       787

    accuracy                           0.85      4915
   macro avg       0.89      0.54      0.53      4915
weighted avg       0.86      0.85      0.80      4915
",RESIDUALNN
8,1.0372581049856362,0.4991753248425273,0.570428597911264,0.8587995930824008,0.5611419333550033,"[[4124, 4], [690, 97]]",0.4760141818965348,0.572,"              precision    recall  f1-score   support

           0       0.86      1.00      0.92      4128
           1       0.96      0.12      0.22       787

    accuracy                           0.86      4915
   macro avg       0.91      0.56      0.57      4915
weighted avg       0.87      0.86      0.81      4915
",RESIDUALNN
9,0.9410134829953312,0.517904247943457,0.6434582015494879,0.873855544252289,0.6086701104675788,"[[4123, 5], [615, 172]]",0.5448295816078219,0.613,"              precision    recall  f1-score   support

           0       0.87      1.00      0.93      4128
           1       0.97      0.22      0.36       787

    accuracy                           0.87      4915
   macro avg       0.92      0.61      0.64      4915
weighted avg       0.89      0.87      0.84      4915
",RESIDUALNN
10,0.9808264053073423,0.5174032914174067,0.6666652942576462,0.8793489318413021,0.6253096588950287,"[[4124, 4], [589, 198]]",0.567465521899812,0.627,"              precision    recall  f1-score   support

           0       0.88      1.00      0.93      4128
           1       0.98      0.25      0.40       787

    accuracy                           0.88      4915
   macro avg       0.93      0.63      0.67      4915
weighted avg       0.89      0.88      0.85      4915
",RESIDUALNN
