Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,1.17991436,0.75822387,0.138021747,0.160122075,0.5,"[[0, 4128], [0, 787]]",0.333333333,0.5,"              precision    recall  f1-score   support

           0       0.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.08      0.50      0.14      4915
weighted avg       0.03      0.16      0.04      4915
",DEEPNN
2,0.858488378,0.76320365,0.137719298,0.159715158,0.498729352,"[[0, 4128], [2, 785]]",0.332888592,0.499,"              precision    recall  f1-score   support

           0       0.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.08      0.50      0.14      4915
weighted avg       0.03      0.16      0.04      4915
",DEEPNN
3,0.614622714,0.751208317,0.140754725,0.161953204,0.499547516,"[[12, 4116], [3, 784]]",0.334653402,0.499,"              precision    recall  f1-score   support

           0       0.80      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.48      0.50      0.14      4915
weighted avg       0.70      0.16      0.05      4915
",DEEPNN
4,0.495792936,0.78298191,0.140111532,0.161546287,0.499819468,"[[9, 4119], [2, 785]]",0.335102846,0.5,"              precision    recall  f1-score   support

           0       0.82      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.49      0.50      0.14      4915
weighted avg       0.71      0.16      0.05      4915
",DEEPNN
5,0.489073344,0.859790911,0.138554437,0.160528993,0.500242248,"[[2, 4126], [0, 787]]",0.335551712,0.501,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",DEEPNN
6,0.437678884,0.826530184,0.139352657,0.161139369,0.50060562,"[[5, 4123], [0, 787]]",0.335551712,0.501,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",DEEPNN
7,0.448824027,0.826310229,0.139352657,0.161139369,0.50060562,"[[5, 4123], [0, 787]]",0.335551712,0.501,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",DEEPNN
8,0.441981781,0.825577159,0.139352657,0.161139369,0.50060562,"[[5, 4123], [0, 787]]",0.335551712,0.501,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",DEEPNN
9,0.397800346,0.806741202,0.139315096,0.16093591,0.499456096,"[[6, 4122], [2, 785]]",0.335102846,0.5,"              precision    recall  f1-score   support

           0       0.75      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.45      0.50      0.14      4915
weighted avg       0.66      0.16      0.05      4915
",DEEPNN
10,0.415423149,0.792672647,0.139618514,0.161342828,0.500726744,"[[6, 4122], [0, 787]]",0.335551712,0.501,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",DEEPNN
11,0.399038041,0.807137534,0.139352657,0.161139369,0.50060562,"[[5, 4123], [0, 787]]",0.335551712,0.501,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",DEEPNN
12,0.35832039,0.787596295,0.139352657,0.161139369,0.50060562,"[[5, 4123], [0, 787]]",0.335551712,0.501,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",DEEPNN
13,0.374940868,0.761169367,0.14249502,0.163377416,0.500909585,"[[18, 4110], [2, 785]]",0.339508531,0.502,"              precision    recall  f1-score   support

           0       0.90      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.53      0.50      0.14      4915
weighted avg       0.78      0.16      0.05      4915
",DEEPNN
14,0.345361328,0.74180817,0.148284906,0.16785351,0.503574313,"[[40, 4088], [2, 785]]",0.341700056,0.503,"              precision    recall  f1-score   support

           0       0.95      0.01      0.02      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.17      4915
   macro avg       0.56      0.50      0.15      4915
weighted avg       0.83      0.17      0.06      4915
",DEEPNN
15,0.358356525,0.720556216,0.156098283,0.173957274,0.507208034,"[[70, 4058], [2, 785]]",0.358966796,0.511,"              precision    recall  f1-score   support

           0       0.97      0.02      0.03      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.17      4915
   macro avg       0.57      0.51      0.16      4915
weighted avg       0.84      0.17      0.07      4915
",DEEPNN
16,0.376969928,0.70254084,0.256101543,0.258799593,0.557202555,"[[488, 3640], [3, 784]]",0.462818674,0.564,"              precision    recall  f1-score   support

           0       0.99      0.12      0.21      4128
           1       0.18      1.00      0.30       787

    accuracy                           0.26      4915
   macro avg       0.59      0.56      0.26      4915
weighted avg       0.86      0.26      0.23      4915
",DEEPNN
17,0.335479897,0.678475217,0.544154595,0.574974568,0.740287299,"[[2052, 2076], [13, 774]]",0.742620378,0.756,"              precision    recall  f1-score   support

           0       0.99      0.50      0.66      4128
           1       0.27      0.98      0.43       787

    accuracy                           0.57      4915
   macro avg       0.63      0.74      0.54      4915
weighted avg       0.88      0.57      0.62      4915
",DEEPNN
18,0.353420759,0.67186499,0.576508989,0.614649034,0.763392285,"[[2248, 1880], [14, 773]]",0.775948078,0.785,"              precision    recall  f1-score   support

           0       0.99      0.54      0.70      4128
           1       0.29      0.98      0.45       787

    accuracy                           0.61      4915
   macro avg       0.64      0.76      0.58      4915
weighted avg       0.88      0.61      0.66      4915
",DEEPNN
19,0.377374703,0.661944609,0.62730966,0.677517803,0.795677611,"[[2567, 1561], [24, 763]]",0.811530251,0.816,"              precision    recall  f1-score   support

           0       0.99      0.62      0.76      4128
           1       0.33      0.97      0.49       787

    accuracy                           0.68      4915
   macro avg       0.66      0.80      0.63      4915
weighted avg       0.88      0.68      0.72      4915
",DEEPNN
20,0.353226766,0.653991688,0.69036179,0.751780264,0.834745883,"[[2942, 1186], [34, 753]]",0.838943469,0.841,"              precision    recall  f1-score   support

           0       0.99      0.71      0.83      4128
           1       0.39      0.96      0.55       787

    accuracy                           0.75      4915
   macro avg       0.69      0.83      0.69      4915
weighted avg       0.89      0.75      0.78      4915
",DEEPNN
21,0.33783539,0.682156862,0.513052764,0.536520855,0.719965857,"[[1858, 2270], [8, 779]]",0.714117764,0.733,"              precision    recall  f1-score   support

           0       1.00      0.45      0.62      4128
           1       0.26      0.99      0.41       787

    accuracy                           0.54      4915
   macro avg       0.63      0.72      0.51      4915
weighted avg       0.88      0.54      0.59      4915
",DEEPNN
22,0.293893918,0.672406108,0.561896713,0.596134283,0.754940999,"[[2152, 1976], [9, 778]]",0.764095305,0.775,"              precision    recall  f1-score   support

           0       1.00      0.52      0.68      4128
           1       0.28      0.99      0.44       787

    accuracy                           0.60      4915
   macro avg       0.64      0.75      0.56      4915
weighted avg       0.88      0.60      0.65      4915
",DEEPNN
23,0.311383744,0.666435013,0.586142258,0.626246185,0.770810555,"[[2304, 1824], [13, 774]]",0.780659581,0.789,"              precision    recall  f1-score   support

           0       0.99      0.56      0.71      4128
           1       0.30      0.98      0.46       787

    accuracy                           0.63      4915
   macro avg       0.65      0.77      0.59      4915
weighted avg       0.88      0.63      0.67      4915
",DEEPNN
24,0.38556292,0.652307285,0.660475082,0.716581892,0.818419225,"[[2760, 1368], [25, 762]]",0.830871805,0.834,"              precision    recall  f1-score   support

           0       0.99      0.67      0.80      4128
           1       0.36      0.97      0.52       787

    accuracy                           0.72      4915
   macro avg       0.67      0.82      0.66      4915
weighted avg       0.89      0.72      0.75      4915
",DEEPNN
25,0.277311914,0.641287827,0.719152148,0.783519837,0.851584432,"[[3102, 1026], [38, 749]]",0.855752403,0.857,"              precision    recall  f1-score   support

           0       0.99      0.75      0.85      4128
           1       0.42      0.95      0.58       787

    accuracy                           0.78      4915
   macro avg       0.70      0.85      0.72      4915
weighted avg       0.90      0.78      0.81      4915
",DEEPNN
26,0.284095158,0.617384721,0.843005401,0.9017294,0.903446294,"[[3719, 409], [74, 713]]",0.908999909,0.909,"              precision    recall  f1-score   support

           0       0.98      0.90      0.94      4128
           1       0.64      0.91      0.75       787

    accuracy                           0.90      4915
   macro avg       0.81      0.90      0.84      4915
weighted avg       0.93      0.90      0.91      4915
",DEEPNN
27,0.257905237,0.583702486,0.88970039,0.945473042,0.859042563,"[[4071, 57], [211, 576]]",0.853367059,0.856,"              precision    recall  f1-score   support

           0       0.95      0.99      0.97      4128
           1       0.91      0.73      0.81       787

    accuracy                           0.95      4915
   macro avg       0.93      0.86      0.89      4915
weighted avg       0.94      0.95      0.94      4915
",DEEPNN
28,0.25515102,0.584029714,0.893138465,0.944455748,0.880033342,"[[4024, 104], [169, 618]]",0.875681101,0.877,"              precision    recall  f1-score   support

           0       0.96      0.97      0.97      4128
           1       0.86      0.79      0.82       787

    accuracy                           0.94      4915
   macro avg       0.91      0.88      0.89      4915
weighted avg       0.94      0.94      0.94      4915
",DEEPNN
29,0.289116949,0.567788455,0.861203157,0.935707019,0.813635211,"[[4100, 28], [288, 499]]",0.804302244,0.811,"              precision    recall  f1-score   support

           0       0.93      0.99      0.96      4128
           1       0.95      0.63      0.76       787

    accuracy                           0.94      4915
   macro avg       0.94      0.81      0.86      4915
weighted avg       0.94      0.94      0.93      4915
",DEEPNN
30,0.249499074,0.544709295,0.762033607,0.904577823,0.703575637,"[[4125, 3], [466, 321]]",0.663717302,0.695,"              precision    recall  f1-score   support

           0       0.90      1.00      0.95      4128
           1       0.99      0.41      0.58       787

    accuracy                           0.90      4915
   macro avg       0.94      0.70      0.76      4915
weighted avg       0.91      0.90      0.89      4915
",DEEPNN
