Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,1.6450583636982101,0.6028673641093365,0.45780520009835657,0.8400813835198372,0.5006353240152478,"[[4128, 0], [786, 1]]",0.33555171178656695,0.501,"              precision    recall  f1-score   support

           0       0.84      1.00      0.91      4128
           1       1.00      0.00      0.00       787

    accuracy                           0.84      4915
   macro avg       0.92      0.50      0.46      4915
weighted avg       0.87      0.84      0.77      4915
",DEEPNN
2,1.3912354382125438,0.5493668952545563,0.46036972249344005,0.8402848423194303,0.5017848480147356,"[[4127, 1], [784, 3]]",0.3399655507170737,0.503,"              precision    recall  f1-score   support

           0       0.84      1.00      0.91      4128
           1       0.75      0.00      0.01       787

    accuracy                           0.84      4915
   macro avg       0.80      0.50      0.46      4915
weighted avg       0.83      0.84      0.77      4915
",DEEPNN
3,1.136115388826678,0.5582574482087965,0.46036972249344005,0.8402848423194303,0.5017848480147356,"[[4127, 1], [784, 3]]",0.3399655507170737,0.503,"              precision    recall  f1-score   support

           0       0.84      1.00      0.91      4128
           1       0.75      0.00      0.01       787

    accuracy                           0.84      4915
   macro avg       0.80      0.50      0.46      4915
weighted avg       0.83      0.84      0.77      4915
",DEEPNN
4,0.8989949580647727,0.572088499347885,0.46271103264053,0.8398779247202441,0.5025709999212001,"[[4123, 5], [782, 5]]",0.34434915063412697,0.505,"              precision    recall  f1-score   support

           0       0.84      1.00      0.91      4128
           1       0.50      0.01      0.01       787

    accuracy                           0.84      4915
   macro avg       0.67      0.50      0.46      4915
weighted avg       0.79      0.84      0.77      4915
",DEEPNN
5,1.0382512564812139,0.5916918043966417,0.4678756715253347,0.8406917599186164,0.5051122959821912,"[[4123, 5], [778, 9]]",0.35086867492769835,0.508,"              precision    recall  f1-score   support

           0       0.84      1.00      0.91      4128
           1       0.64      0.01      0.02       787

    accuracy                           0.84      4915
   macro avg       0.74      0.51      0.47      4915
weighted avg       0.81      0.84      0.77      4915
",DEEPNN
6,0.9821979786700605,0.6159037947654724,0.4868113653271382,0.8437436419125127,0.5146421562109079,"[[4123, 5], [763, 24]]",0.38044058710383194,0.522,"              precision    recall  f1-score   support

           0       0.84      1.00      0.91      4128
           1       0.83      0.03      0.06       787

    accuracy                           0.84      4915
   macro avg       0.84      0.51      0.49      4915
weighted avg       0.84      0.84      0.78      4915
",DEEPNN
7,0.9025452845064167,0.6290425549853932,0.5081931751586135,0.8465920651068158,0.5255934923613369,"[[4119, 9], [745, 42]]",0.404734532039589,0.534,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       0.82      0.05      0.10       787

    accuracy                           0.85      4915
   macro avg       0.84      0.53      0.51      4915
weighted avg       0.84      0.85      0.79      4915
",DEEPNN
8,0.8228352072649745,0.6364531540251398,0.5752121927377631,0.8583926754832146,0.5639848851984279,"[[4116, 12], [684, 103]]",0.4760141818965348,0.572,"              precision    recall  f1-score   support

           0       0.86      1.00      0.92      4128
           1       0.90      0.13      0.23       787

    accuracy                           0.86      4915
   macro avg       0.88      0.56      0.58      4915
weighted avg       0.86      0.86      0.81      4915
",DEEPNN
9,0.8586722383098587,0.6414620187375453,0.5976486776016185,0.8630722278738555,0.5780831375648868,"[[4117, 11], [662, 125]]",0.49694296107112457,0.584,"              precision    recall  f1-score   support

           0       0.86      1.00      0.92      4128
           1       0.92      0.16      0.27       787

    accuracy                           0.86      4915
   macro avg       0.89      0.58      0.60      4915
weighted avg       0.87      0.86      0.82      4915
",DEEPNN
10,0.8032957085225164,0.630892441644297,0.6142377766463304,0.8659206510681587,0.5890344737153158,"[[4113, 15], [644, 143]]",0.5230726963281355,0.599,"              precision    recall  f1-score   support

           0       0.86      1.00      0.93      4128
           1       0.91      0.18      0.30       787

    accuracy                           0.87      4915
   macro avg       0.88      0.59      0.61      4915
weighted avg       0.87      0.87      0.83      4915
",DEEPNN
11,0.7707115927947682,0.6397517160935835,0.7096903757781952,0.8870803662258393,0.6612785711119649,"[[4101, 27], [528, 259]]",0.6293687735913494,0.669,"              precision    recall  f1-score   support

           0       0.89      0.99      0.94      4128
           1       0.91      0.33      0.48       787

    accuracy                           0.89      4915
   macro avg       0.90      0.66      0.71      4915
weighted avg       0.89      0.89      0.86      4915
",DEEPNN
12,0.7546898604991041,0.6271992821198005,0.6778580137963885,0.8799593082400814,0.6349286307043724,"[[4109, 19], [571, 216]]",0.592182236280702,0.643,"              precision    recall  f1-score   support

           0       0.88      1.00      0.93      4128
           1       0.92      0.27      0.42       787

    accuracy                           0.88      4915
   macro avg       0.90      0.63      0.68      4915
weighted avg       0.88      0.88      0.85      4915
",DEEPNN
13,0.77459524125193,0.5966300027711051,0.5597680161061475,0.85676500508647,0.5547886932025256,"[[4124, 4], [700, 87]]",0.4652828087190936,0.5660000000000001,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       0.96      0.11      0.20       787

    accuracy                           0.86      4915
   macro avg       0.91      0.55      0.56      4915
weighted avg       0.87      0.86      0.81      4915
",DEEPNN
14,0.7065394581203414,0.6309140239443097,0.8067082624314614,0.9153611393692778,0.7542164090895659,"[[4092, 36], [380, 407]]",0.7463474025974026,0.76,"              precision    recall  f1-score   support

           0       0.92      0.99      0.95      4128
           1       0.92      0.52      0.66       787

    accuracy                           0.92      4915
   macro avg       0.92      0.75      0.81      4915
weighted avg       0.92      0.92      0.91      4915
",DEEPNN
15,0.7303398279315946,0.5793722310623566,0.5700625895482995,0.8583926754832146,0.5608996852929878,"[[4122, 6], [690, 97]]",0.4777850749262234,0.573,"              precision    recall  f1-score   support

           0       0.86      1.00      0.92      4128
           1       0.94      0.12      0.22       787

    accuracy                           0.86      4915
   macro avg       0.90      0.56      0.57      4915
weighted avg       0.87      0.86      0.81      4915
",DEEPNN
16,0.7415050597187133,0.5343030176379464,0.4871004216308105,0.844354018311292,0.5150055283039311,"[[4126, 2], [763, 24]]",0.3742185863584856,0.519,"              precision    recall  f1-score   support

           0       0.84      1.00      0.92      4128
           1       0.92      0.03      0.06       787

    accuracy                           0.84      4915
   macro avg       0.88      0.52      0.49      4915
weighted avg       0.86      0.84      0.78      4915
",DEEPNN
17,0.7054814070007149,0.5364340357966237,0.5030349707367078,0.846998982706002,0.5232647405021522,"[[4126, 2], [750, 37]]",0.3927042160737813,0.528,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       0.95      0.05      0.09       787

    accuracy                           0.85      4915
   macro avg       0.90      0.52      0.50      4915
weighted avg       0.86      0.85      0.78      4915
",DEEPNN
