Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,1.2983615659642964,0.8937007684212226,0.4516423145816816,0.4681586978636826,0.6509871839386149,"[[1577, 2551], [63, 724]]",0.6254537360454764,0.65,"              precision    recall  f1-score   support

           0       0.96      0.38      0.55      4128
           1       0.22      0.92      0.36       787

    accuracy                           0.47      4915
   macro avg       0.59      0.65      0.45      4915
weighted avg       0.84      0.47      0.52      4915
",TRANSFORMERNN
2,0.9986004454549402,0.8581859918383808,0.45881649726934226,0.47589013224821974,0.6602176969750697,"[[1606, 2522], [54, 733]]",0.6358092929865894,0.661,"              precision    recall  f1-score   support

           0       0.97      0.39      0.55      4128
           1       0.23      0.93      0.36       787

    accuracy                           0.48      4915
   macro avg       0.60      0.66      0.46      4915
weighted avg       0.85      0.48      0.52      4915
",TRANSFORMERNN
3,0.883063445759542,0.7890577966516669,0.4747611863634748,0.49521871820956254,0.6712102799365661,"[[1702, 2426], [55, 732]]",0.6421822170989763,0.666,"              precision    recall  f1-score   support

           0       0.97      0.41      0.58      4128
           1       0.23      0.93      0.37       787

    accuracy                           0.50      4915
   macro avg       0.60      0.67      0.47      4915
weighted avg       0.85      0.50      0.55      4915
",TRANSFORMERNN
4,0.8424671796177116,0.7674226397043699,0.4819883327078802,0.503560528992879,0.6782331651448441,"[[1739, 2389], [51, 736]]",0.6498745651538465,0.673,"              precision    recall  f1-score   support

           0       0.97      0.42      0.59      4128
           1       0.24      0.94      0.38       787

    accuracy                           0.50      4915
   macro avg       0.60      0.68      0.48      4915
weighted avg       0.85      0.50      0.55      4915
",TRANSFORMERNN
5,0.7773091758704846,0.755050477269408,0.4906680831333488,0.5131230925737538,0.6885537944603686,"[[1777, 2351], [42, 745]]",0.6698686205316077,0.691,"              precision    recall  f1-score   support

           0       0.98      0.43      0.60      4128
           1       0.24      0.95      0.38       787

    accuracy                           0.51      4915
   macro avg       0.61      0.69      0.49      4915
weighted avg       0.86      0.51      0.56      4915
",TRANSFORMERNN
6,0.7777916418854147,0.7274132827659706,0.5124452311682849,0.5393692777212614,0.7057213944130887,"[[1903, 2225], [39, 748]]",0.6925868919050708,0.71,"              precision    recall  f1-score   support

           0       0.98      0.46      0.63      4128
           1       0.25      0.95      0.40       787

    accuracy                           0.54      4915
   macro avg       0.62      0.71      0.51      4915
weighted avg       0.86      0.54      0.59      4915
",TRANSFORMERNN
7,0.7639667998467173,0.7142811851067976,0.5320110546807933,0.562767039674466,0.7222216579001802,"[[2013, 2115], [34, 753]]",0.7130850112234393,0.728,"              precision    recall  f1-score   support

           0       0.98      0.49      0.65      4128
           1       0.26      0.96      0.41       787

    accuracy                           0.56      4915
   macro avg       0.62      0.72      0.53      4915
weighted avg       0.87      0.56      0.61      4915
",TRANSFORMERNN
8,0.7327627526991295,0.679550580390088,0.5613281334020117,0.5989827060020346,0.7432675354353201,"[[2192, 1936], [35, 752]]",0.7272757787325457,0.74,"              precision    recall  f1-score   support

           0       0.98      0.53      0.69      4128
           1       0.28      0.96      0.43       787

    accuracy                           0.60      4915
   macro avg       0.63      0.74      0.56      4915
weighted avg       0.87      0.60      0.65      4915
",TRANSFORMERNN
9,0.7322884437441826,0.6429051470446896,0.592861270701722,0.6376398779247202,0.766281101326793,"[[2382, 1746], [35, 752]]",0.7583686879004935,0.7669999999999999,"              precision    recall  f1-score   support

           0       0.99      0.58      0.73      4128
           1       0.30      0.96      0.46       787

    accuracy                           0.64      4915
   macro avg       0.64      0.77      0.59      4915
weighted avg       0.88      0.64      0.68      4915
",TRANSFORMERNN
10,0.6485743816476315,0.569965799133499,0.6468582292892949,0.7037639877924721,0.8010186115461521,"[[2716, 1412], [44, 743]]",0.8001949119022668,0.804,"              precision    recall  f1-score   support

           0       0.98      0.66      0.79      4128
           1       0.34      0.94      0.51       787

    accuracy                           0.70      4915
   macro avg       0.66      0.80      0.65      4915
weighted avg       0.88      0.70      0.74      4915
",TRANSFORMERNN
11,0.665376012078647,0.635755888053349,0.6231565588539889,0.6742624618514751,0.7880834269081882,"[[2562, 1566], [35, 752]]",0.7873501049381004,0.7929999999999999,"              precision    recall  f1-score   support

           0       0.99      0.62      0.76      4128
           1       0.32      0.96      0.48       787

    accuracy                           0.67      4915
   macro avg       0.66      0.79      0.62      4915
weighted avg       0.88      0.67      0.72      4915
",TRANSFORMERNN
12,0.5992920557835273,0.5611188566529905,0.66210898317107,0.7214649033570701,0.8115564022438265,"[[2803, 1325], [44, 743]]",0.8087681822805411,0.812,"              precision    recall  f1-score   support

           0       0.98      0.68      0.80      4128
           1       0.36      0.94      0.52       787

    accuracy                           0.72      4915
   macro avg       0.67      0.81      0.66      4915
weighted avg       0.88      0.72      0.76      4915
",TRANSFORMERNN
13,0.6368383062737327,0.5200406324553799,0.6851189954890666,0.748321464903357,0.8249737744156497,"[[2940, 1188], [49, 738]]",0.818600998201211,0.821,"              precision    recall  f1-score   support

           0       0.98      0.71      0.83      4128
           1       0.38      0.94      0.54       787

    accuracy                           0.75      4915
   macro avg       0.68      0.82      0.69      4915
weighted avg       0.89      0.75      0.78      4915
",TRANSFORMERNN
14,0.6096813195488521,0.5156945504925468,0.6911368372426736,0.7548321464903357,0.8293639433921378,"[[2971, 1157], [48, 739]]",0.8249198730112466,0.827,"              precision    recall  f1-score   support

           0       0.98      0.72      0.83      4128
           1       0.39      0.94      0.55       787

    accuracy                           0.75      4915
   macro avg       0.69      0.83      0.69      4915
weighted avg       0.89      0.75      0.79      4915
",TRANSFORMERNN
