Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,0.585006562,1.010066848,0.254956768,0.257171923,0.546977963,"[[498, 3630], [21, 766]]",0.458910485,0.553,"              precision    recall  f1-score   support

           0       0.96      0.12      0.21      4128
           1       0.17      0.97      0.30       787

    accuracy                           0.26      4915
   macro avg       0.57      0.55      0.25      4915
weighted avg       0.83      0.26      0.23      4915
",TRANSFORMERNN
2,0.407907391,0.998931786,0.241934118,0.24577823,0.546879617,"[[429, 3699], [8, 779]]",0.446848021,0.552,"              precision    recall  f1-score   support

           0       0.98      0.10      0.19      4128
           1       0.17      0.99      0.30       787

    accuracy                           0.25      4915
   macro avg       0.58      0.55      0.24      4915
weighted avg       0.85      0.25      0.21      4915
",TRANSFORMERNN
3,0.31079158,0.955245198,0.244787975,0.248423194,0.54948263,"[[440, 3688], [6, 781]]",0.446288086,0.553,"              precision    recall  f1-score   support

           0       0.99      0.11      0.19      4128
           1       0.17      0.99      0.30       787

    accuracy                           0.25      4915
   macro avg       0.58      0.55      0.24      4915
weighted avg       0.86      0.25      0.21      4915
",TRANSFORMERNN
4,0.265403804,0.949961132,0.237149107,0.241709054,0.547028136,"[[404, 3724], [3, 784]]",0.439506566,0.55,"              precision    recall  f1-score   support

           0       0.99      0.10      0.18      4128
           1       0.17      1.00      0.30       787

    accuracy                           0.24      4915
   macro avg       0.58      0.55      0.24      4915
weighted avg       0.86      0.24      0.20      4915
",TRANSFORMERNN
5,0.250308487,0.900163086,0.253649673,0.256561546,0.555870191,"[[477, 3651], [3, 784]]",0.454256307,0.558,"              precision    recall  f1-score   support

           0       0.99      0.12      0.21      4128
           1       0.18      1.00      0.30       787

    accuracy                           0.26      4915
   macro avg       0.59      0.56      0.25      4915
weighted avg       0.86      0.26      0.22      4915
",TRANSFORMERNN
6,0.234724737,0.877904374,0.267851707,0.269582909,0.562593729,"[[543, 3585], [5, 782]]",0.471548436,0.567,"              precision    recall  f1-score   support

           0       0.99      0.13      0.23      4128
           1       0.18      0.99      0.30       787

    accuracy                           0.27      4915
   macro avg       0.58      0.56      0.27      4915
weighted avg       0.86      0.27      0.24      4915
",TRANSFORMERNN
7,0.23491531,0.826174725,0.318615465,0.31861648,0.59075622,"[[786, 3342], [7, 780]]",0.533068072,0.603,"              precision    recall  f1-score   support

           0       0.99      0.19      0.32      4128
           1       0.19      0.99      0.32       787

    accuracy                           0.32      4915
   macro avg       0.59      0.59      0.32      4915
weighted avg       0.86      0.32      0.32      4915
",TRANSFORMERNN
8,0.225490169,0.83951149,0.314742565,0.314750763,0.589483264,"[[765, 3363], [5, 782]]",0.537017452,0.606,"              precision    recall  f1-score   support

           0       0.99      0.19      0.31      4128
           1       0.19      0.99      0.32       787

    accuracy                           0.31      4915
   macro avg       0.59      0.59      0.31      4915
weighted avg       0.86      0.31      0.31      4915
",TRANSFORMERNN
9,0.217293128,0.822064045,0.35157798,0.352390641,0.610348609,"[[953, 3175], [8, 779]]",0.569598461,0.626,"              precision    recall  f1-score   support

           0       0.99      0.23      0.37      4128
           1       0.20      0.99      0.33       787

    accuracy                           0.35      4915
   macro avg       0.59      0.61      0.35      4915
weighted avg       0.86      0.35      0.37      4915
",TRANSFORMERNN
10,0.207406572,0.772360751,0.46641295,0.480976602,0.685356397,"[[1588, 2540], [11, 776]]",0.688623065,0.712,"              precision    recall  f1-score   support

           0       0.99      0.38      0.55      4128
           1       0.23      0.99      0.38       787

    accuracy                           0.48      4915
   macro avg       0.61      0.69      0.47      4915
weighted avg       0.87      0.48      0.53      4915
",TRANSFORMERNN
11,0.197590035,0.732547969,0.523379874,0.549745677,0.72475372,"[[1929, 2199], [14, 773]]",0.735778544,0.75,"              precision    recall  f1-score   support

           0       0.99      0.47      0.64      4128
           1       0.26      0.98      0.41       787

    accuracy                           0.55      4915
   macro avg       0.63      0.72      0.52      4915
weighted avg       0.88      0.55      0.60      4915
",TRANSFORMERNN
12,0.18185121,0.679006143,0.580970086,0.621363174,0.762761579,"[[2290, 1838], [23, 764]]",0.771939427,0.78,"              precision    recall  f1-score   support

           0       0.99      0.55      0.71      4128
           1       0.29      0.97      0.45       787

    accuracy                           0.62      4915
   macro avg       0.64      0.76      0.58      4915
weighted avg       0.88      0.62      0.67      4915
",TRANSFORMERNN
13,0.184688632,0.670599762,0.596289851,0.639877925,0.774298065,"[[2380, 1748], [22, 765]]",0.782968169,0.79,"              precision    recall  f1-score   support

           0       0.99      0.58      0.73      4128
           1       0.30      0.97      0.46       787

    accuracy                           0.64      4915
   macro avg       0.65      0.77      0.60      4915
weighted avg       0.88      0.64      0.69      4915
",TRANSFORMERNN
14,0.173363848,0.631192889,0.63505397,0.687487284,0.799041689,"[[2621, 1507], [29, 758]]",0.80550642,0.81,"              precision    recall  f1-score   support

           0       0.99      0.63      0.77      4128
           1       0.33      0.96      0.50       787

    accuracy                           0.69      4915
   macro avg       0.66      0.80      0.64      4915
weighted avg       0.88      0.69      0.73      4915
",TRANSFORMERNN
