Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,1.9237260575805393,0.758465009850341,0.13855443693980712,0.160528992878942,0.5002422480620154,"[[2, 4126], [0, 787]]",0.33555171178656695,0.501,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",DEEPNN
2,1.4049105644226074,0.7962414196559361,0.13999805790953704,0.16154628687690742,0.5003336682328142,"[[8, 4120], [1, 786]]",0.3373094764744864,0.501,"              precision    recall  f1-score   support

           0       0.89      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.52      0.50      0.14      4915
weighted avg       0.77      0.16      0.05      4915
",DEEPNN
3,1.2625072192814615,0.8061374216884761,0.14052885222187397,0.1619532044760936,0.5005759162948297,"[[10, 4118], [1, 786]]",0.3373094764744864,0.501,"              precision    recall  f1-score   support

           0       0.91      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.53      0.50      0.14      4915
weighted avg       0.79      0.16      0.05      4915
",DEEPNN
4,1.0193841973585742,0.8333395998199264,0.14079408743197236,0.16215666327568667,0.5006970403258375,"[[11, 4117], [1, 786]]",0.3373094764744864,0.501,"              precision    recall  f1-score   support

           0       0.92      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.54      0.50      0.14      4915
weighted avg       0.80      0.16      0.05      4915
",DEEPNN
5,1.0294748742032696,0.7931581634979743,0.14052885222187397,0.1619532044760936,0.5005759162948297,"[[10, 4118], [1, 786]]",0.3373094764744864,0.501,"              precision    recall  f1-score   support

           0       0.91      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.53      0.50      0.14      4915
weighted avg       0.79      0.16      0.05      4915
",DEEPNN
6,0.9423970461357385,0.7200516547475543,0.16907691509061715,0.18433367243133267,0.5138995597056825,"[[120, 4008], [1, 786]]",0.37161658463856245,0.517,"              precision    recall  f1-score   support

           0       0.99      0.03      0.06      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.18      4915
   macro avg       0.58      0.51      0.17      4915
weighted avg       0.86      0.18      0.09      4915
",DEEPNN
7,0.9656786172588667,0.7078566520245044,0.2373296189781936,0.24191251271617498,0.5476634604966363,"[[404, 3724], [2, 785]]",0.4363845631855395,0.549,"              precision    recall  f1-score   support

           0       1.00      0.10      0.18      4128
           1       0.17      1.00      0.30       787

    accuracy                           0.24      4915
   macro avg       0.58      0.55      0.24      4915
weighted avg       0.86      0.24      0.20      4915
",DEEPNN
8,0.9146025067025965,0.6601414231510906,0.7807120835528838,0.8714140386571719,0.8072404159648553,"[[3722, 406], [226, 561]]",0.8031478178178482,0.8049999999999999,"              precision    recall  f1-score   support

           0       0.94      0.90      0.92      4128
           1       0.58      0.71      0.64       787

    accuracy                           0.87      4915
   macro avg       0.76      0.81      0.78      4915
weighted avg       0.88      0.87      0.88      4915
",DEEPNN
9,0.8436471581972877,0.6148849625092048,0.6487506696202349,0.8744659206510682,0.6126328824502822,"[[4119, 9], [608, 179]]",0.551962416314651,0.617,"              precision    recall  f1-score   support

           0       0.87      1.00      0.93      4128
           1       0.95      0.23      0.37       787

    accuracy                           0.87      4915
   macro avg       0.91      0.61      0.65      4915
weighted avg       0.88      0.87      0.84      4915
",DEEPNN
10,0.8855302925739024,0.5939709250029032,0.6036271519314608,0.8651068158697863,0.5818653777961644,"[[4122, 6], [657, 130]]",0.49965699377042816,0.585,"              precision    recall  f1-score   support

           0       0.86      1.00      0.93      4128
           1       0.96      0.17      0.28       787

    accuracy                           0.87      4915
   macro avg       0.91      0.58      0.60      4915
weighted avg       0.88      0.87      0.82      4915
",DEEPNN
11,0.8711015393110839,0.5789880257148248,0.6093870759826295,0.8669379450661241,0.5855264939964343,"[[4126, 2], [652, 135]]",0.5054621762792707,0.589,"              precision    recall  f1-score   support

           0       0.86      1.00      0.93      4128
           1       0.99      0.17      0.29       787

    accuracy                           0.87      4915
   macro avg       0.92      0.59      0.61      4915
weighted avg       0.88      0.87      0.82      4915
",DEEPNN
12,0.8240654116017478,0.564584742118786,0.5918939698881065,0.8636826042726348,0.5743329097839899,"[[4128, 0], [670, 117]]",0.4900437105390966,0.58,"              precision    recall  f1-score   support

           0       0.86      1.00      0.92      4128
           1       1.00      0.15      0.26       787

    accuracy                           0.86      4915
   macro avg       0.93      0.57      0.59      4915
weighted avg       0.88      0.86      0.82      4915
",DEEPNN
13,0.8242632187662586,0.5246744206199399,0.5068814224359716,0.8480162767039674,0.525412960609911,"[[4128, 0], [747, 40]]",0.3927042160737813,0.528,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.05      0.10       787

    accuracy                           0.85      4915
   macro avg       0.92      0.53      0.51      4915
weighted avg       0.87      0.85      0.79      4915
",DEEPNN
14,0.7873202737420797,0.5388308933803013,0.5918939698881065,0.8636826042726348,0.5743329097839899,"[[4128, 0], [670, 117]]",0.4900437105390966,0.58,"              precision    recall  f1-score   support

           0       0.86      1.00      0.92      4128
           1       1.00      0.15      0.26       787

    accuracy                           0.86      4915
   macro avg       0.93      0.57      0.59      4915
weighted avg       0.88      0.86      0.82      4915
",DEEPNN
15,0.7419163407817964,0.49762028223508364,0.5020526090076288,0.8472024415055951,0.52287166454892,"[[4128, 0], [751, 36]]",0.38660209846650523,0.525,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.05      0.09       787

    accuracy                           0.85      4915
   macro avg       0.92      0.52      0.50      4915
weighted avg       0.87      0.85      0.78      4915
",DEEPNN
16,0.8450716169178487,0.5076316269961271,0.5732766105226602,0.8600203458799593,0.5628970775095299,"[[4128, 0], [688, 99]]",0.46708413793782483,0.567,"              precision    recall  f1-score   support

           0       0.86      1.00      0.92      4128
           1       1.00      0.13      0.22       787

    accuracy                           0.86      4915
   macro avg       0.93      0.56      0.57      4915
weighted avg       0.88      0.86      0.81      4915
",DEEPNN
17,0.7537865328951738,0.49772429582360506,0.5636970771344743,0.8581892166836216,0.5571791613722998,"[[4128, 0], [697, 90]]",0.45619791918283514,0.5609999999999999,"              precision    recall  f1-score   support

           0       0.86      1.00      0.92      4128
           1       1.00      0.11      0.21       787

    accuracy                           0.86      4915
   macro avg       0.93      0.56      0.56      4915
weighted avg       0.88      0.86      0.81      4915
",DEEPNN
18,0.7449896956561133,0.5007073852148923,0.5867931486595601,0.8626653102746694,0.5711562897077509,"[[4128, 0], [675, 112]]",0.4865655371108483,0.578,"              precision    recall  f1-score   support

           0       0.86      1.00      0.92      4128
           1       1.00      0.14      0.25       787

    accuracy                           0.86      4915
   macro avg       0.93      0.57      0.59      4915
weighted avg       0.88      0.86      0.82      4915
",DEEPNN
19,0.6814258403277824,0.4784431910360014,0.5572065830190321,0.8569684638860631,0.5533672172808132,"[[4128, 0], [703, 84]]",0.4488342782777253,0.557,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.11      0.19       787

    accuracy                           0.86      4915
   macro avg       0.93      0.55      0.56      4915
weighted avg       0.88      0.86      0.80      4915
",DEEPNN
20,0.7779171421721176,0.4744978589670999,0.5528322833290932,0.8561546286876908,0.5508259212198221,"[[4128, 0], [707, 80]]",0.44325439030114194,0.554,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.10      0.18       787

    accuracy                           0.86      4915
   macro avg       0.93      0.55      0.55      4915
weighted avg       0.88      0.86      0.80      4915
",DEEPNN
21,0.7092995215672999,0.45411783534211,0.4872935051895512,0.8447609359104782,0.5152477763659467,"[[4128, 0], [763, 24]]",0.37003642832827494,0.517,"              precision    recall  f1-score   support

           0       0.84      1.00      0.92      4128
           1       1.00      0.03      0.06       787

    accuracy                           0.84      4915
   macro avg       0.92      0.52      0.49      4915
weighted avg       0.87      0.84      0.78      4915
",DEEPNN
22,0.8100660852023533,0.4512749074341415,0.5032640052262892,0.8474059003051883,0.5235069885641678,"[[4128, 0], [750, 37]]",0.38660209846650523,0.525,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.05      0.09       787

    accuracy                           0.85      4915
   macro avg       0.92      0.52      0.50      4915
weighted avg       0.87      0.85      0.78      4915
",DEEPNN
23,0.6679921894644696,0.4559233509874963,0.5439677636736353,0.854526958290946,0.5457433290978398,"[[4128, 0], [715, 72]]",0.4357366771159875,0.55,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.09      0.17       787

    accuracy                           0.85      4915
   macro avg       0.93      0.55      0.54      4915
weighted avg       0.88      0.85      0.80      4915
",DEEPNN
24,0.7353831606766871,0.4370287993511596,0.4872935051895512,0.8447609359104782,0.5152477763659467,"[[4128, 0], [763, 24]]",0.37003642832827494,0.517,"              precision    recall  f1-score   support

           0       0.84      1.00      0.92      4128
           1       1.00      0.03      0.06       787

    accuracy                           0.84      4915
   macro avg       0.92      0.52      0.49      4915
weighted avg       0.87      0.84      0.78      4915
",DEEPNN
25,0.7124000622740676,0.4320291992905852,0.4822806538323307,0.8439471007121058,0.5127064803049556,"[[4128, 0], [767, 20]]",0.3615886087482024,0.513,"              precision    recall  f1-score   support

           0       0.84      1.00      0.91      4128
           1       1.00      0.03      0.05       787

    accuracy                           0.84      4915
   macro avg       0.92      0.51      0.48      4915
weighted avg       0.87      0.84      0.78      4915
",DEEPNN
26,0.6581912289514686,0.4525156830038343,0.5722213274467635,0.8598168870803662,0.5622617534942821,"[[4128, 0], [689, 98]]",0.4688803210323393,0.5680000000000001,"              precision    recall  f1-score   support

           0       0.86      1.00      0.92      4128
           1       1.00      0.12      0.22       787

    accuracy                           0.86      4915
   macro avg       0.93      0.56      0.57      4915
weighted avg       0.88      0.86      0.81      4915
",DEEPNN
27,0.6804450538908613,0.44642972559123845,0.5450843898265536,0.8547304170905392,0.5463786531130876,"[[4128, 0], [714, 73]]",0.4376245461229285,0.551,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.09      0.17       787

    accuracy                           0.85      4915
   macro avg       0.93      0.55      0.55      4915
weighted avg       0.88      0.85      0.80      4915
",DEEPNN
28,0.8004726691043068,0.4524986016285884,0.5795612926919577,0.8612410986775179,0.5667090216010165,"[[4128, 0], [682, 105]]",0.47955099667205847,0.574,"              precision    recall  f1-score   support

           0       0.86      1.00      0.92      4128
           1       1.00      0.13      0.24       787

    accuracy                           0.86      4915
   macro avg       0.93      0.57      0.58      4915
weighted avg       0.88      0.86      0.81      4915
",DEEPNN
29,0.841407413482666,0.442992030800163,0.5826737486439931,0.861851475076297,0.5686149936467598,"[[4128, 0], [679, 108]]",0.47955099667205847,0.574,"              precision    recall  f1-score   support

           0       0.86      1.00      0.92      4128
           1       1.00      0.14      0.24       787

    accuracy                           0.86      4915
   macro avg       0.93      0.57      0.58      4915
weighted avg       0.88      0.86      0.81      4915
",DEEPNN
30,0.8410002295548717,0.43479402343948165,0.5774753035216047,0.8608341810783317,0.565438373570521,"[[4128, 0], [684, 103]]",0.4777850749262234,0.573,"              precision    recall  f1-score   support

           0       0.86      1.00      0.92      4128
           1       1.00      0.13      0.23       787

    accuracy                           0.86      4915
   macro avg       0.93      0.57      0.58      4915
weighted avg       0.88      0.86      0.81      4915
",DEEPNN
31,0.8398631970990789,0.44013973489984287,0.5878175936294637,0.8628687690742625,0.5717916137229987,"[[4128, 0], [674, 113]]",0.4865655371108483,0.578,"              precision    recall  f1-score   support

           0       0.86      1.00      0.92      4128
           1       1.00      0.14      0.25       787

    accuracy                           0.86      4915
   macro avg       0.93      0.57      0.59      4915
weighted avg       0.88      0.86      0.82      4915
",DEEPNN
32,0.6433906257633242,0.4367952997034246,0.5550242073149355,0.8565615462868769,0.5520965692503177,"[[4128, 0], [705, 82]]",0.450683290332523,0.558,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.10      0.19       787

    accuracy                           0.86      4915
   macro avg       0.93      0.55      0.56      4915
weighted avg       0.88      0.86      0.80      4915
",DEEPNN
33,0.6785736069597046,0.435040878785121,0.5753804296356297,0.8604272634791454,0.5641677255400254,"[[4128, 0], [686, 101]]",0.4760141818965348,0.572,"              precision    recall  f1-score   support

           0       0.86      1.00      0.92      4128
           1       1.00      0.13      0.23       787

    accuracy                           0.86      4915
   macro avg       0.93      0.56      0.58      4915
weighted avg       0.88      0.86      0.81      4915
",DEEPNN
34,0.6218001309782266,0.4293688748564039,0.5582942109047113,0.8571719226856561,0.554002541296061,"[[4128, 0], [702, 85]]",0.45619791918283514,0.5609999999999999,"              precision    recall  f1-score   support

           0       0.85      1.00      0.92      4128
           1       1.00      0.11      0.19       787

    accuracy                           0.86      4915
   macro avg       0.93      0.55      0.56      4915
weighted avg       0.88      0.86      0.81      4915
",DEEPNN
