Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,1.9511865023304433,1.2349879462997635,0.19544657293445084,0.20508646998982705,0.5195696110733529,"[[235, 3893], [14, 773]]",0.3832069162384797,0.516,"              precision    recall  f1-score   support

           0       0.94      0.06      0.11      4128
           1       0.17      0.98      0.28       787

    accuracy                           0.21      4915
   macro avg       0.55      0.52      0.20      4915
weighted avg       0.82      0.21      0.14      4915
",TRANSFORMERNN
2,1.5240703356616638,1.1849071282845038,0.20222794240750042,0.21098677517802644,0.5246248079252978,"[[261, 3867], [11, 776]]",0.388304379740641,0.52,"              precision    recall  f1-score   support

           0       0.96      0.06      0.12      4128
           1       0.17      0.99      0.29       787

    accuracy                           0.21      4915
   macro avg       0.56      0.52      0.20      4915
weighted avg       0.83      0.21      0.15      4915
",TRANSFORMERNN
3,1.3817950499244032,1.1734135228318054,0.20507278595228506,0.2136317395727365,0.5282562202653586,"[[270, 3858], [7, 780]]",0.3919605949588935,0.524,"              precision    recall  f1-score   support

           0       0.97      0.07      0.12      4128
           1       0.17      0.99      0.29       787

    accuracy                           0.21      4915
   macro avg       0.57      0.53      0.21      4915
weighted avg       0.85      0.21      0.15      4915
",TRANSFORMERNN
4,1.3003737027672206,1.1403903550915904,0.22595196983725802,0.23173957273652085,0.5400646589935286,"[[357, 3771], [5, 782]]",0.4218897669461704,0.54,"              precision    recall  f1-score   support

           0       0.99      0.09      0.16      4128
           1       0.17      0.99      0.29       787

    accuracy                           0.23      4915
   macro avg       0.58      0.54      0.23      4915
weighted avg       0.86      0.23      0.18      4915
",TRANSFORMERNN
5,1.3010948665936788,1.0841910188848323,0.26136422133857545,0.2634791454730417,0.5574174078780179,"[[516, 3612], [8, 779]]",0.45412699661657097,0.556,"              precision    recall  f1-score   support

           0       0.98      0.12      0.22      4128
           1       0.18      0.99      0.30       787

    accuracy                           0.26      4915
   macro avg       0.58      0.56      0.26      4915
weighted avg       0.86      0.26      0.23      4915
",TRANSFORMERNN
6,1.2468645177541242,1.0411134207403505,0.3003543075872801,0.3005086469989827,0.5774051815844685,"[[702, 3426], [12, 775]]",0.4844963481143165,0.572,"              precision    recall  f1-score   support

           0       0.98      0.17      0.29      4128
           1       0.18      0.98      0.31       787

    accuracy                           0.30      4915
   macro avg       0.58      0.58      0.30      4915
weighted avg       0.86      0.30      0.29      4915
",TRANSFORMERNN
7,1.170411974657327,0.9508754154304405,0.3530742823285164,0.3542217700915565,0.6052683258965948,"[[974, 3154], [20, 767]]",0.5435059668636311,0.606,"              precision    recall  f1-score   support

           0       0.98      0.24      0.38      4128
           1       0.20      0.97      0.33       787

    accuracy                           0.35      4915
   macro avg       0.59      0.61      0.35      4915
weighted avg       0.85      0.35      0.37      4915
",TRANSFORMERNN
8,1.0890376649119637,0.923107220754995,0.40017055609405994,0.4054933875890132,0.6347631817420682,"[[1228, 2900], [22, 765]]",0.5855208621166068,0.634,"              precision    recall  f1-score   support

           0       0.98      0.30      0.46      4128
           1       0.21      0.97      0.34       787

    accuracy                           0.41      4915
   macro avg       0.60      0.63      0.40      4915
weighted avg       0.86      0.41      0.44      4915
",TRANSFORMERNN
9,1.0151361727466186,0.8672024731512193,0.47001345335345995,0.4870803662258393,0.6787061183180166,"[[1638, 2490], [31, 756]]",0.6532273230779935,0.681,"              precision    recall  f1-score   support

           0       0.98      0.40      0.57      4128
           1       0.23      0.96      0.37       787

    accuracy                           0.49      4915
   macro avg       0.61      0.68      0.47      4915
weighted avg       0.86      0.49      0.53      4915
",TRANSFORMERNN
10,1.0320934667118957,0.8642611410710719,0.5294551614408368,0.5584944048830112,0.7243058531071778,"[[1983, 2145], [25, 762]]",0.7095667437963775,0.727,"              precision    recall  f1-score   support

           0       0.99      0.48      0.65      4128
           1       0.26      0.97      0.41       787

    accuracy                           0.56      4915
   macro avg       0.62      0.72      0.53      4915
weighted avg       0.87      0.56      0.61      4915
",TRANSFORMERNN
