Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,1.363582557,0.678692513,0.65937654,0.752797558,0.737653506,"[[3137, 991], [224, 563]]",0.746689695,0.747,"              precision    recall  f1-score   support

           0       0.93      0.76      0.84      4128
           1       0.36      0.72      0.48       787

    accuracy                           0.75      4915
   macro avg       0.65      0.74      0.66      4915
weighted avg       0.84      0.75      0.78      4915
",RESIDUALNN
2,1.026359963,0.674094975,0.656428562,0.732451679,0.767191301,"[[2956, 1172], [143, 644]]",0.768611035,0.769,"              precision    recall  f1-score   support

           0       0.95      0.72      0.82      4128
           1       0.35      0.82      0.49       787

    accuracy                           0.73      4915
   macro avg       0.65      0.77      0.66      4915
weighted avg       0.86      0.73      0.77      4915
",RESIDUALNN
3,0.941194308,0.755435958,0.142118648,0.163173957,0.50130266,"[[16, 4112], [1, 786]]",0.337309476,0.501,"              precision    recall  f1-score   support

           0       0.94      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.55      0.50      0.14      4915
weighted avg       0.82      0.16      0.05      4915
",RESIDUALNN
4,0.666260162,0.733546858,0.155477705,0.173550356,0.507479986,"[[67, 4061], [1, 786]]",0.354693716,0.509,"              precision    recall  f1-score   support

           0       0.99      0.02      0.03      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.17      4915
   macro avg       0.57      0.51      0.16      4915
weighted avg       0.85      0.17      0.07      4915
",RESIDUALNN
5,0.584012612,0.689247532,0.414317284,0.420549339,0.65143936,"[[1287, 2841], [7, 780]]",0.61079881,0.655,"              precision    recall  f1-score   support

           0       0.99      0.31      0.47      4128
           1       0.22      0.99      0.35       787

    accuracy                           0.42      4915
   macro avg       0.61      0.65      0.41      4915
weighted avg       0.87      0.42      0.46      4915
",RESIDUALNN
6,0.492524325,0.773919187,0.146493013,0.166632757,0.503875969,"[[32, 4096], [0, 787]]",0.339965551,0.503,"              precision    recall  f1-score   support

           0       1.00      0.01      0.02      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.17      4915
   macro avg       0.58      0.50      0.15      4915
weighted avg       0.87      0.17      0.06      4915
",RESIDUALNN
7,0.391559052,0.763940089,0.149903284,0.169277721,0.505450581,"[[45, 4083], [0, 787]]",0.346529729,0.506,"              precision    recall  f1-score   support

           0       1.00      0.01      0.02      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.17      4915
   macro avg       0.58      0.51      0.15      4915
weighted avg       0.87      0.17      0.06      4915
",RESIDUALNN
8,0.367598537,0.79189082,0.143857543,0.164598169,0.502664729,"[[22, 4106], [0, 787]]",0.335551712,0.501,"              precision    recall  f1-score   support

           0       1.00      0.01      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
9,0.316016477,0.854100434,0.140415433,0.161953204,0.501090116,"[[9, 4119], [0, 787]]",0.333333333,0.5,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
10,0.303154912,0.871859404,0.140149902,0.161749746,0.500968992,"[[8, 4120], [0, 787]]",0.333333333,0.5,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
11,0.284616026,0.897512444,0.139884262,0.161546287,0.500847868,"[[7, 4121], [0, 787]]",0.333333333,0.5,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
12,0.25628718,0.864755051,0.141741472,0.162970498,0.501695736,"[[14, 4114], [0, 787]]",0.335551712,0.501,"              precision    recall  f1-score   support

           0       1.00      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
13,0.255529179,0.877565586,0.140680857,0.162156663,0.50121124,"[[10, 4118], [0, 787]]",0.335551712,0.501,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
14,0.224468426,0.833346843,0.145176609,0.165615463,0.503270349,"[[27, 4101], [0, 787]]",0.346529729,0.506,"              precision    recall  f1-score   support

           0       1.00      0.01      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.17      4915
   macro avg       0.58      0.50      0.15      4915
weighted avg       0.87      0.17      0.06      4915
",RESIDUALNN
15,0.236242095,0.835922848,0.142800366,0.163784334,0.502180233,"[[18, 4110], [0, 787]]",0.339965551,0.503,"              precision    recall  f1-score   support

           0       1.00      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",RESIDUALNN
16,0.232506728,0.785947183,0.156929713,0.174771109,0.50872093,"[[72, 4056], [0, 787]]",0.355178313,0.51,"              precision    recall  f1-score   support

           0       1.00      0.02      0.03      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.17      4915
   macro avg       0.58      0.51      0.16      4915
weighted avg       0.87      0.17      0.07      4915
",RESIDUALNN
