Round,Avg_Train_Loss,Val_Loss,F1_Score,Accuracy,Balanced_Acc,Confusion_Matrix,Balanced_F1,Balanced_Acc,Classification_Report,Model
1,0.9491515657305717,0.7746705056784989,0.13802174675552437,0.16012207527975586,0.5,"[[0, 4128], [0, 787]]",0.3333333333333333,0.5,"              precision    recall  f1-score   support

           0       0.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.08      0.50      0.14      4915
weighted avg       0.03      0.16      0.04      4915
",DEEPNN
2,0.8208036352481161,0.7605871620116296,0.13855443693980712,0.160528992878942,0.5002422480620154,"[[2, 4126], [0, 787]]",0.33555171178656695,0.501,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",DEEPNN
3,0.6684492516421503,0.7774151230787302,0.13855443693980712,0.160528992878942,0.5002422480620154,"[[2, 4126], [0, 787]]",0.33555171178656695,0.501,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",DEEPNN
4,0.6244008564097541,0.7709358582248935,0.13828814624178012,0.16032553407934894,0.5001211240310077,"[[1, 4127], [0, 787]]",0.3333333333333333,0.5,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.04      4915
",DEEPNN
5,0.5966469764010981,0.7441921822436444,0.13855443693980712,0.160528992878942,0.5002422480620154,"[[2, 4126], [0, 787]]",0.33555171178656695,0.501,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.05      4915
",DEEPNN
6,0.5403259859553404,0.7502503859532343,0.13828814624178012,0.16032553407934894,0.5001211240310077,"[[1, 4127], [0, 787]]",0.33555171178656695,0.501,"              precision    recall  f1-score   support

           0       1.00      0.00      0.00      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.58      0.50      0.14      4915
weighted avg       0.87      0.16      0.04      4915
",DEEPNN
7,0.5757633936487966,0.71211394861147,0.1406419494163145,0.1619532044760936,0.5000617163105897,"[[11, 4117], [2, 785]]",0.3351028462917356,0.5,"              precision    recall  f1-score   support

           0       0.85      0.00      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.50      0.50      0.14      4915
weighted avg       0.74      0.16      0.05      4915
",DEEPNN
8,0.5234947791605284,0.7075182841969775,0.15256813156341764,0.1711088504577823,0.5049980977216986,"[[57, 4071], [3, 784]]",0.34775647994054704,0.505,"              precision    recall  f1-score   support

           0       0.95      0.01      0.03      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.17      4915
   macro avg       0.56      0.50      0.15      4915
weighted avg       0.82      0.17      0.07      4915
",DEEPNN
9,0.530210982475962,0.709124976938421,0.14434283836150916,0.16480162767039674,0.5017574527446983,"[[25, 4103], [2, 785]]",0.3351028462917356,0.5,"              precision    recall  f1-score   support

           0       0.93      0.01      0.01      4128
           1       0.16      1.00      0.28       787

    accuracy                           0.16      4915
   macro avg       0.54      0.50      0.14      4915
weighted avg       0.80      0.16      0.05      4915
",DEEPNN
10,0.5192986788228154,0.6836498580969773,0.5501016528899076,0.582502543234995,0.7437404886084926,"[[2091, 2037], [15, 772]]",0.7433513267894933,0.756,"              precision    recall  f1-score   support

           0       0.99      0.51      0.67      4128
           1       0.27      0.98      0.43       787

    accuracy                           0.58      4915
   macro avg       0.63      0.74      0.55      4915
weighted avg       0.88      0.58      0.63      4915
",DEEPNN
